,player_id,hand,year_of_birth,ioc,height,wikidata_id,player_name
15483,215482,U,1998,SLO,,,Kristina Tina Godec
15484,215483,U,2000,CRO,,,Leonarda Horvat
15485,215484,U,2000,BIH,,,Adela Joldic
15486,215485,R,1998,SVK,,,Alexandra Lazarova
15487,215486,U,1996,UKR,,,Albina Yanko
15488,215487,U,1998,SRB,,,Jana Lazarevic
15489,215488,R,1998,AUS,,,Askin Arslan
15490,215489,U,1998,JPN,,Q106367728,Ramu Ueda
15491,215490,U,1997,HUN,,,Lili Fekete
15492,215491,U,1996,USA,,,Carol Finke
15493,215492,U,1997,JPN,,,Lisa Marie Rioux
15494,215493,R,1997,JPN,,,Mayu Okawa
15495,215494,U,2000,IND,,,Sara Yadav
15496,215495,U,1999,IND,,,Anusha Kondaveeti
15497,215496,U,1999,IND,,,Nidhi Surapaneni
15498,215497,R,1999,IND,,,Harsha Sai Challa
15499,215498,U,1991,KOR,,,Hae Jin Jeong
15500,215499,U,1995,KOR,,,Ji Hey Lee
15501,215500,U,1998,KOR,,,Hoyeon Nor
15502,215501,U,2000,KOR,,,Eunhye Lee
15503,215502,U,1995,KOR,,,Soyeon Park
15504,215503,U,1998,KOR,,,Ha Eun Lim
15505,215504,U,1998,AUT,,,Denise Buberl
15506,215505,R,1994,SVK,,,Laura Svatikova
15507,215506,U,1997,AUT,,,Marlies Steiner
15508,215507,U,1998,AUT,,,Livia Kraus
15509,215508,U,1998,AUT,,,Dalila Pejkovic
15510,215509,U,1999,BEL,,,Gitte Heynemans
15511,215510,U,1996,CRO,,,Mirna Curcic
15512,215511,R,2000,CRO,,,Karla Kilic
15513,215512,U,1996,SUI,,,Xenia Oberson
15514,215513,U,1997,AUS,,,Ivana Marinov
15515,215514,R,1997,SRB,,,Anamarija Stevanovic
15516,215515,R,1999,SWE,,,Katerina Filip
15517,215516,U,1998,ITA,,,Valentina Mariotto
15518,215517,U,1999,GER,,,Amelie Carolin Kurpiers
15519,215518,U,1999,TUR,,,Asli Yucebilgin
15520,215519,U,1997,GER,,,Hanna Kantenwein
15521,215520,U,1999,CZE,,Q105944986,Johana Markova
15522,215521,U,2001,ISR,,,Maayan Shtern
15523,215522,U,2000,ISR,,,Ilana Tetruashvili
15524,215523,U,2001,ISR,,,Adva Dabah
15525,215524,U,1999,ISR,,,Neta Berman
15526,215525,U,2001,ISR,,,Gal Shemesh
15527,215526,U,1999,ISR,,,Adi Spiegelman
15528,215527,U,1997,EGY,,,Nariman Abo Bakr
15529,215528,R,2000,FRA,,,Anna Maria Jovanovic
15530,215529,L,2000,FRA,,,Oceane Mialon
15531,215530,U,1999,ITA,,,Camilla Priuli
15532,215531,U,1998,ITA,,,Costanza Federici
15533,215532,U,1997,ITA,,,Mariagrazia Pedretti
15534,215533,U,1995,ITA,,,Greta Di Majo
15535,215534,U,1998,ITA,,,Elisa Patta
15536,215535,U,1997,ITA,,,Vittoria Beolchi
15537,215536,U,2001,ALG,,,Nesrine Korso Feciane
15538,215537,U,1998,ALG,,,Manel Refaa
15539,215538,U,2001,ALG,,,Nesrine Troubia
15540,215539,U,1990,USA,,,Jocelyn Ffriend
15541,215540,U,2000,ALG,,,Alicia Liliana Rahem
15542,215541,U,2001,ALG,,,Djihane Tefani
15543,215542,R,1999,IND,,,Shrishti Daas
15544,215543,U,1998,GEO,,,Nato Shaburishvili
15545,215544,U,1999,ARM,,,Gabriella Akopian
15546,215545,U,2001,CAN,,Q55991997,Alexandra Vagramov
15547,215546,U,1997,ARM,,,Arevik Tumanyan
15548,215547,U,2000,RUS,,,Anna Titova
15549,215548,U,1999,RUS,,,Varvara Kuksina
15550,215549,U,1996,GBR,,,Laura Sainsbury
15551,215550,R,1998,JPN,,Q53648288,Ayano Shimizu
15552,215551,L,2000,GER,,Q55810234,Irina Cantos Siemers
15553,215552,L,2001,GER,,,Ruxandra Schech
15554,215553,U,2000,UKR,,,Viktoriia Dema
15555,215554,R,1999,UKR,,Q67198831,Maryna Chernyshova
15556,215555,U,1992,USA,,,Roosh Wijesundera
15557,215556,U,1999,SRB,,,Hristina Djokic
15558,215557,L,2000,FRA,,,Julia Vulpio
15559,215558,U,1998,RUS,,,Valentina Mokrova
15560,215559,U,1997,SUI,,,Laura Tinello
15561,215560,U,1999,ITA,,,Monica Cappelletti
15562,215561,U,1998,CAN,,,Malika Auger Aliassime
15563,215562,U,1998,ALG,,,Sabrina Bouheddi
15564,215563,U,2000,IND,,,Sri Sai Shivani K
15565,215564,U,2000,IND,,,Simran Kejriwal
15566,215565,U,2000,BUL,,,Gabriel Karatantcheva
15567,215566,R,2000,BUL,,Q61644154,Gergana Topalova
15568,215567,U,1999,BUL,,,Mihaela Kaftanova
15569,215568,U,2001,BUL,,,Melody Todorova
15570,215569,U,2000,ROU,,,Gabriela Ana Maria Davidescu
15571,215570,U,1983,FRA,,,Emmanuelle Poncetta
15572,215571,U,1999,ESP,,Q105745607,Guiomar Maristany Zuleta De Reales
15573,215572,R,2000,ITA,,Q96108571,Nuria Brancaccio
15574,215573,U,1998,ESP,,,Ana Royo Marco
15575,215574,U,1999,RUS,,,Sofiya Kuzina
15576,215575,R,2001,TUR,,Q59829904,Selin Ovunc
15577,215576,U,2001,TUR,,,Buket Dogan
15578,215577,U,1997,GER,,,Imke Schluenzen
15579,215578,U,2000,SRB,,,Andrijana Stoilkovic
15580,215579,U,2000,TPE,,,Hsin Yuan Shih
15581,215580,U,1995,INA,,,Ima Nindi
15582,215581,U,2000,INA,,,Fadona Titalyana Kusumawati
15583,215582,R,1999,UKR,,,Kateryna Popova
15584,215583,U,1995,EGY,,,Rana Sabry
15585,215584,U,1994,EGY,,,Rowan Arafat
15586,215585,U,1999,UKR,,,Anastasiia Gevel
15587,215586,R,1999,ARG,,,Maria Celeste Lamagni
15588,215587,U,2000,ARG,,,Azul Agustina Pedemonti
15589,215588,R,2001,FRA,,Q56613038,Yasmine Mansouri
15590,215589,U,1996,SUI,,Q65578249,Pauline Wuarin
15591,215590,U,1995,ESP,,,Ingrid Navarro Rodriguez
15592,215591,U,1996,ITA,,,Alessandra Lucchetta
15593,215592,U,1998,JPN,,,Eri Shimizu
15594,215593,U,1998,JPN,,,Mayu Iwai
15595,215594,U,2001,KAZ,,,Anastasiya Zaharova
15596,215595,U,2000,KAZ,,,Sura Assadova
15597,215596,U,2000,KAZ,,,Danel Ashirova
15598,215597,U,2000,UZB,,,Elina Sharipova
15599,215598,U,1997,RUS,,,Olesya Nesterovich
15600,215599,U,1998,RUS,,,Anna Sedinkina
15601,215600,U,1999,RUS,,,Anastasia Golubeva
15602,215601,U,1999,GER,,Q55810231,Franziska Kommer
15604,215603,L,2001,TUR,,,Lara Biter
15605,215604,U,1998,USA,,,Alexa Bortles
15606,215605,U,2000,USA,,,Alyvia Jones
15607,215606,R,1993,GER,,,Linn Timmermann
15608,215607,U,1998,SVK,,,Laura Maluniakova
15609,215608,U,1996,GER,,,Jennifer Wacker
15610,215609,U,1999,RUS,,,Alina Povidalo
15611,215610,U,1999,USA,,,Katie Lafrance
15612,215611,U,1999,USA,,,Meible Chi
15613,215612,U,2001,USA,,,Elizabeth Scotty
15614,215613,R,2001,USA,,Q62675797,Emma Navarro
15615,215614,U,1999,JPN,152.0,Q106294428,Mei Yamaguchi
15616,215615,U,1998,JPN,,,Akari Kakizawa
15617,215616,U,2000,JPN,,,Kisa Yoshioka
15618,215617,U,1997,JPN,,,Kei Kato
15619,215618,R,1998,UKR,,,Natalya Malenko
15620,215619,U,1997,POL,,,Klaudia Wira
15621,215620,U,1990,MNE,,,Sladjana Saveljic
15622,215621,U,1998,ESP,,,Lola Asis Espuche
15623,215622,R,1999,ESP,,,Silvia Bordes Caselles
15624,215623,U,1999,ESP,,,Paola Exposito Diaz Delgad
15625,215624,U,1999,ESP,,,Lorena Vano Martin
15626,215625,R,1999,ESP,,,Maria Soler Valverde
15627,215626,U,1998,ESP,,,Mari Cruz Garcia Sanchez
15628,215627,R,2001,ISR,,Q102045537,Nicole Khirin
15629,215628,U,1997,BRA,,,Julia Suzuki
15630,215629,U,2001,BRA,,,Alexandra Ferreira Da Silva
15631,215630,U,2001,BRA,,,Lorena Alves Castellanos
15632,215631,U,1997,BRA,,,Camille Mignac Haus
15633,215632,R,1995,SRB,,,Nadja Stojcic
15634,215633,U,2000,FRA,,,Ambre Feder
15635,215634,U,1997,UKR,,,Margaryta Demchenko
15636,215635,U,2000,POL,,,Paulina Bednarczyk
15637,215636,U,1998,JPN,,,Kumi So
15638,215637,U,1995,JPN,,,Yumeka Maeda
15639,215638,U,2001,FRA,,,Chloe Cirotte
15640,215639,R,1983,GER,,,Julia Octavia Groblewski
15641,215640,U,1993,UKR,,,Lidiia Dashchenko
15642,215641,R,2000,RUS,,,Elizaveta Avdonina
15643,215642,U,1998,SWE,,,Sandra Anglesjo
15644,215643,U,1999,RUS,,,Aleksandra Kasatkina
15645,215644,U,1994,POL,,,Marta Galka
15646,215645,U,1997,POL,,,Paulina Jastrzebska
15647,215646,U,2001,RUS,,,Daria Rakitskaya
15648,215647,R,1999,GER,,Q53951725,Lara Schmidt
15649,215648,U,2000,GER,,,Julia Rehberg
15650,215649,R,1999,RUS,,,Sofya Dobronevskaya
15651,215650,R,1995,IND,,,Shehnaz Singh
15652,215651,R,1998,IND,,,Nida Shahid Kamal
15653,215652,R,1996,IND,,,Amreen Naaz
15654,215653,U,1997,AUS,,,Brianna Thompson
15655,215654,U,1998,NED,,,Diana Chehoudi
15656,215655,U,2001,TUN,,,Mey Ayari
15657,215656,R,1998,PAK,,,Maheen Dada
15658,215657,U,1999,FRA,,,Kelia Le Bihan
15659,215658,U,1998,NED,,Q26450449,Phillis Vanenburg
15660,215659,U,2001,IND,,,Sai Dedeepya Yeddula
15661,215660,R,1994,IND,,,Aareyalee Amrutsinh Chavan
15662,215661,U,2001,IND,,,Anand Dharana Mudaliar
15663,215662,L,1996,IND,,,Aayushi Chouhan
15664,215663,U,2000,BOL,,,Sara Urquizu
15665,215664,U,1999,BOL,,,Nadia Justiniano
15666,215665,U,1999,BOL,,,Catalina Bloch
15667,215666,U,1999,BOL,,,Flavia Gutierrez
15668,215667,U,2000,BOL,,,Maria Jose Reynaldo
15669,215668,U,2000,BOL,,,Susan Salinas
15670,215669,U,1999,BOL,,,Pamela Hernandez
15671,215670,L,2000,BOL,,,Mara Vidal
15672,215671,U,2001,BOL,,,Carolina Velazquez
15673,215672,U,1999,BOL,,,Daniela Alejandra La Fuente Strassburger
15674,215673,U,1998,RSA,,,Nicole Petchey
15675,215674,U,1992,RSA,,,Genevieve Barnes
15676,215675,U,2000,RSA,,,Alexis Tensfeldt
15677,215676,R,2000,RSA,,,Takalani Molaoa
15678,215677,U,1998,CAN,,,Anne Sophie Courteau
15679,215678,R,1997,RSA,,,Huibre Mare Botes
15680,215679,U,1997,RSA,,,Louise Mare Botes
15681,215680,R,1998,RSA,,,Manuela Huckfeldt
15682,215681,U,1998,RUS,,,Alana Lolaeva
15683,215682,R,1995,USA,,,Arianna Fardanesh
15684,215683,U,1999,NOR,,,Lillian Gabrielsen
15685,215684,U,2001,NOR,,Q64426767,Lilly Elida Haseth
15686,215685,U,1999,NOR,,,Nora Lima Dahl
15687,215686,U,1999,NOR,,,Helene Heiberg
15688,215687,U,1998,POL,,,Dorota Szczygielska
15689,215688,U,2000,NOR,,,Victoria Schnell Jacobsen
15690,215689,U,1999,NOR,,,Mina Adelin Pedersen
15691,215690,U,1997,SWE,,,Maria Chun
15692,215691,U,1997,SWE,,,Jennifer Jussi
15693,215692,U,1986,ITA,,,Marta Brandani
15694,215693,U,1998,CZE,,Q99671543,Michaela Bayerlova
15695,215694,U,2001,ITA,,,Valentina Del Marco
15696,215695,U,1995,USA,,,Kiah Generette
15697,215696,R,2000,MAR,,Q47469577,Diae El Jardi
15698,215697,R,1999,SUI,,Q42322070,Arlinda Rushiti
15699,215698,U,2000,ESP,,Q24509648,Paula Arias Manjon
15700,215699,U,2000,ESP,,,Lucia Marzal Martinez
15701,215700,U,2000,GER,,,Christina Berchtold
15702,215701,U,1999,ESP,,,Esther Lopez Alcaraz
15703,215702,U,2001,ESP,,,Irene Garceran
15704,215703,R,1998,NED,,,Anastasiya Mulder Syrovatskaia
15705,215704,U,2001,FIN,,,Paula Joukanen
15706,215705,U,1998,NED,,Q106323316,Dewi Dijkman
15707,215706,U,1995,RUS,,,Anastasia Gavryukova
15708,215707,U,2001,BLR,,Q63986022,Anna Kubareva
15709,215708,R,1997,RUS,,,Mariya Luss
15710,215709,R,2000,CHN,,,Xiaoxi Zhao
15711,215710,L,1998,CZE,,,Tereza Koplova
15712,215711,U,2000,GRE,,,Kalliopi Gkouskou
15713,215712,U,1998,SUI,,Q104816920,Nicole Gadient
15714,215713,R,2001,RUS,175.0,Q24955766,Anastasia Potapova
15715,215714,R,1999,FRA,,,Inasse Hamouti
15716,215715,U,1998,MAR,,,Yasmine Ansari
15717,215716,U,2000,VEN,,,Ana Castillo
15718,215717,U,1997,ARG,,,Candela Bugnon
15719,215718,R,1999,VEN,,,Valeria Paulina Humpierres Novikow
15720,215719,U,1999,VEN,,,Maria Gabriela Linares De Faria
15721,215720,R,1998,VEN,,,Wanda Rodriguez
15722,215721,R,1993,BRA,,Q91535064,Rebeca Pereira
15723,215722,U,1999,POL,,,Klara Silka
15724,215723,U,1997,FIN,,,Monica Malinen
15725,215724,U,2001,ALG,,,Lynda Benkaddour
15726,215725,U,2000,FRA,,,Sihem Bellahouel
15727,215726,R,2000,FRA,,Q107612830,Tiphanie Fiquet
15728,215727,U,1999,UKR,,,Daria Orichkevitch
15729,215728,U,1999,IND,,,Dakshata Girishkumar Patel
15730,215729,R,2000,IND,,,Deeksha Manju Prasad
15731,215730,R,2000,IND,,,Prakriti Banwani
15732,215731,U,1998,IND,,,Pragati Solankar
15733,215732,U,1997,IND,,,Bhargavi Nitin Mangudkar
15734,215733,R,2000,RUS,,,Ekaterina Ovcharenko
15735,215734,U,1997,FRA,,,Julie Renson Miquel
15736,215735,U,1997,POR,,Q106474375,Sara Lanca
15737,215736,U,1999,MAR,,,Mouna Idlkadi
15738,215737,U,2000,FRA,,,Clara Froget
15739,215738,U,2001,MAR,,,Manar Charrouf
15740,215739,U,1999,CHI,,,Sanja Fabijancic
15741,215740,U,2001,CHI,,,Maria Ignacia Yapur Lopez
15742,215741,U,2001,CHI,,,Valentina Andrea Vasquez Pongruber
15744,215743,R,1999,VEN,,,Alexandra Parra
15745,215744,U,1999,VEN,,,Sofia Ayuso
15746,215745,U,1998,COL,,,Laura Rincon
15747,215746,U,2000,COL,,,Manuela Hernandez
15748,215747,R,2000,PAR,,,Erika Abigail Gauto Martinez
15749,215748,R,2000,USA,180.0,Q29344538,Alyssa Mayo
15750,215749,R,1988,USA,,,Stephanie Luk
15751,215750,U,1999,CRO,,Q48379115,Ana Biskic
15752,215751,U,1997,EGY,,,Mayar Eltony
15753,215752,R,1999,EGY,,,Laila Elnimr
15754,215753,U,2000,EGY,,,Dalia Ahmed
15755,215754,U,1999,FRA,,,Lea Romain
15756,215755,R,2001,IND,,Q61659740,Mahak Jain
15758,215757,U,2000,CHI,,,Florencia Massardo Brain
15760,215759,R,1989,NGR,,,Patience Onebamhoin
15764,215763,R,1999,USA,170.0,Q83906516,Sofia Sewing
15765,215764,U,1999,KAZ,,,Anastassiya Sharapova
15766,215765,U,2000,UKR,,,Oleksandra Andrieieva
15767,215766,L,1993,PAK,,,Mashaal Hameed
15768,215767,R,1997,UKR,,,Kateryna Riabtseva
15769,215768,R,2001,TUR,,,Zeynep Naz Ozturk
15770,215769,U,1993,USA,,,Sarah Lee
15771,215770,U,1997,USA,,,Melan Butler
15772,215771,U,1980,GUD,,,Rosalie Tranchot
15773,215772,U,1999,GUD,,,Angie Laporal
15774,215773,R,1999,ITA,,,Chiara Giaquinta
15775,215774,R,2000,EGY,,,Salma Abdel Rahim
15776,215775,U,1997,CHN,,,Jiahuan He
15777,215776,U,1999,FRA,,,Emmanuelle Girard
15778,215777,R,2001,EGY,,,Mariam Ashraf Mohamed Mostafa
15779,215778,R,1999,FRA,,,Emma Lene
15780,215779,U,2000,BEL,,,Emilia Dejonckheere
15781,215780,U,1998,IND,,,Swara Kulkarni
15782,215781,U,2001,EGY,,,Salma Abdelbaset
15783,215782,R,1998,EGY,,,Habiba Lasheen
15784,215783,U,2001,EGY,,,Noor Omara
15785,215784,R,2000,PER,,Q47159169,Anastasia Iamachkine
15786,215785,R,2001,COL,162.0,Q29052147,Camila Osorio
15787,215786,U,2000,PUR,,,Julieanne Bou
15788,215787,U,1998,URU,,,Florencia Rossi
15789,215788,U,1994,HON,,,Alejandra Obando
15790,215789,U,1999,DOM,,,Penelope Abreu
15791,215790,U,1999,USA,,,Alexandra Sanford
15792,215791,R,1998,GBR,,,Eden Richardson
15793,215792,U,1996,POL,,,Alicja Zduniak
15794,215793,R,1999,USA,,,Dilara Spicer
15795,215794,R,2001,USA,,Q67123589,Hurricane Tyra Black
15796,215795,U,1999,GBR,,,Lauryn John Baptiste
15797,215796,U,1995,SUI,,,Corina Mader
15798,215797,U,1997,POL,,,Aleksandra Kulesza
15799,215798,U,2000,ESP,,,Rosa Vicens Mas
15800,215799,U,2000,ITA,,,Giulia Carbonaro
15801,215800,U,1999,POR,,,Marta Oliveira
15802,215801,U,1999,ESP,,,Marta Vicens Miquel
15803,215802,U,2000,FRA,,,Emeline Dartron
15804,215803,U,1999,RUS,,,Daria Shelomentseva
15805,215804,U,1998,AUS,,Q56934270,Kaylah Mcphee
15806,215805,R,2000,FRA,,,Marie Mattel
15807,215806,U,2000,FRA,,Q66684864,Alice Robbe
15808,215807,R,2001,FRA,,,Manon Leonard
15809,215808,R,1999,ESP,,,Sonia Poveda Marsal
15810,215809,U,1999,ESP,,,Claudia Bartolome Ortiz
15811,215810,U,2000,ESP,,,Mariona Perez Noguera
15812,215811,R,1999,AUS,,Q61017197,Alexandra Bozovic
15813,215812,R,1999,CHN,,Q27048627,Shuyue Ma
15814,215813,U,1998,USA,,,Taylor Russo
15815,215814,U,1998,USA,,,Nami Otsuka
15816,215815,U,2000,USA,,,Marcella Cruz
15817,215816,U,1997,GER,,,Leah Luboldt
15818,215817,U,1998,FRA,,,Kimberley Gintrand
15819,215818,U,1999,BRA,,,Georgia Gulin
15820,215819,U,2000,CHN,,,Ruoyu Chen
15821,215820,U,1999,CHN,,Q106293356,Yidi Yang
15822,215821,U,2000,MEX,,,Katia Monserrat De La Garza Valdez
15823,215822,U,2000,GBR,,Q107668566,Ali Collins
15824,215823,U,2001,USA,,,Sophia Edwards
15825,215824,R,1998,GER,,,Christina Schoener
15826,215825,U,1999,NOR,,,Alisa Deen
15827,215826,R,2002,BRN,,,Manni Zhang
15828,215827,R,1996,IND,,,Tanasha Khandpur
15831,215830,U,2000,FRA,,,Kristina Baran
15832,215831,R,2001,FRA,,Q64148538,Mylene Halemai
15833,215832,R,2000,AUS,,Q61016393,Gabriella Da Silva Fick
15834,215833,R,1994,JPN,168.0,Q39349650,Erina Hayashi
15835,215834,U,1996,JPN,,,Natsuho Nakazawa
15836,215835,U,1997,BRA,,,Pamela Wu
15837,215836,U,1998,BRA,,,Alessandra Mecchi De Oliveira Silva
15838,215837,R,1986,MEX,,,Mariel Rosales Martinez
15839,215838,U,1999,MEX,,,Paulina Cota
15840,215839,R,1999,MEX,,,Zanya Manola Sanchez
15841,215840,R,2000,USA,,,Haley Giavara
15842,215841,U,1999,MEX,,,Imperia Martinez Mora
15843,215842,U,2000,MEX,,,Maria Jose Hernandez Magro Quiroz
15846,215845,U,2000,MEX,,,Samanta Villegas
15847,215846,R,2001,CAN,,,Raffaela Alhach
15848,215847,R,1993,USA,,Q61778075,Nikita Uberoi
15849,215848,R,2000,POL,,,Karolina Jaskiewicz
15850,215849,U,1994,KOR,,,Sinhee Kim
15851,215850,R,1999,LAT,,,Rebeka Margareta Mertena
15853,215852,U,2001,BRA,,,Caroline Furlaneto
15854,215853,U,1999,USA,,,Meredith Roberts
15855,215854,U,2000,BRA,,,Jennifer Rosa Dourado
15856,215855,L,1997,FRA,,,Irys Ekani
15857,215856,U,2001,FRA,,,Myriam Gheziel
15858,215857,R,1998,PHI,,Q23887617,Khim Iglupas
15859,215858,U,2000,SGP,,,Charmaine Shi Yi Seah
15860,215859,R,1992,POC,,,Mayka Zima
15861,215860,U,2001,BRN,,,Nazli Nader Redha
15862,215861,U,2001,BRN,,,Maram Mohamed Sharif
15863,215862,U,2001,MDA,,Q47006518,Vitalia Stamat
15864,215863,R,1999,MKD,165.0,Q64748131,Katarina Marinkovikj
15865,215864,U,2001,MNE,,,Anja Draskovic
15866,215865,U,1999,IRL,,,Anna Bowtell
15867,215866,U,1999,IRL,,Q79893989,Jennifer Timotin
15868,215867,U,1998,CYP,,,Anna Savchenko
15869,215868,U,1999,LTU,,,Gerda Zykute
15870,215869,U,1999,LTU,,,Paulina Bakaite
15871,215870,U,1996,EGY,,,Dona Abo Habaga
15872,215871,U,1999,UZB,,,Laylo Bahodyrova
15873,215872,R,2001,RUS,,Q65769637,Kamilla Rakhimova
15874,215873,U,2001,GBR,,,Tanysha Dissanayake
15875,215874,U,1995,BRA,,,Larissa Ravanini De Souza
15876,215875,U,2000,BRA,,,Evelin Taise Baziloni Gouveia
15877,215876,U,1999,BRA,,,Nicole De O Crispino De Souza
15878,215877,U,2000,ITA,,Q44838012,Lisa Piccinetti
15879,215878,R,2000,ITA,,,Aurora Zantedeschi
15880,215879,R,2001,TUR,,,Ilay Yoruk
15881,215880,U,2000,TUR,,,Tuana Oz
15882,215881,U,1997,SUI,,,Aline Thommen
15883,215882,U,2002,TUR,,,Odul Okur
15884,215883,U,2001,MNE,,,Andrea Cetkovic
15885,215884,U,1995,USA,,,Morgan Chumney
15886,215885,U,1996,MNE,,,Ivana Klac
15887,215886,U,1994,USA,,,Kirsten Lewis
15888,215887,U,1999,GER,,,Shaline Doreen Pipa
15889,215888,U,1999,GER,,,Anastazja Rosnowska
15890,215889,U,2000,AUS,,,Kaitlin Staines
15891,215890,R,1994,USA,175.0,,Maya Jansen
15892,215891,U,1993,USA,,,Kat Facey
15893,215892,U,1993,USA,,,Alexandra Facey
15894,215893,U,1997,USA,,,Meghan Kelley
15895,215894,U,2000,UKR,,,Alexandra Pisareva
15896,215895,U,2001,BUL,,,Kristin Yordanova
15897,215896,U,1999,IND,,,Niditra Rajmohan
15898,215897,U,1999,ARG,,,Julieta Albornoz
15899,215898,R,1999,GER,178.0,Q52084361,Jule Niemeier
15900,215899,R,2000,SUI,,Q33011749,Simona Waltert
15901,215900,U,1998,CZE,,,Anna Maria Kalavska
15902,215901,U,1995,ITA,,,Mirea Signorini
15903,215902,U,2001,GBR,,,Aleksandra Pitak
15904,215903,R,2001,TUR,,,Ekin Ercetin
15905,215904,U,1999,BIH,,,Zorica Spasojevic
15906,215905,R,1999,SRB,,,Bojana Markovic
15907,215906,R,1998,ROU,,,Alexandra Filip
15908,215907,U,2001,CRO,,,Laura Masic
15909,215908,U,2001,BIH,,,Milica Bojic
15910,215909,R,2001,HUN,,Q60921306,Adrienn Nagy
15911,215910,R,1998,HUN,170.0,Q28815694,Panna Udvardy
15912,215911,U,1999,GBR,,,Lily Ghodrati
15913,215912,U,1998,GBR,,,Katarzyna Pitak
15914,215913,U,1999,JPN,,,Mahiro Date
15915,215914,U,2001,ARG,,,Camila Magali Romero
15916,215915,U,1998,ARG,,,Florencia Paez
15917,215916,U,1997,CHN,,,Jue Wang
15918,215917,U,1996,GBR,,,Lisa Phillips
15919,215918,U,1998,HUN,,,Nora Szoke
15920,215919,U,1999,RUS,,,Maria Galiy
15921,215920,U,1999,RUS,,,Polina Nazarchuk
15922,215921,R,2000,USA,,,Salma Ewing
15923,215922,R,2000,ITA,,,Camilla Ceppellini
15924,215923,U,1999,SWE,,,Alexandra Almborg
15925,215924,U,2000,SWE,,,Paulina Engback
15926,215925,U,1999,SWE,,,Vilma Berglund
15927,215926,U,1999,SWE,,,Julita Saner
15928,215927,L,1999,ESP,,,Andrea Arratia Fernandez
15929,215928,U,1999,ESP,,,Isabel Iglesias Prieto
15930,215929,R,2000,ESP,,,Laura Lopez Giese
15931,215930,U,1999,ESP,,,Nora Ayala Serra
15932,215931,U,1999,USA,,,Madeline Meredith
15933,215932,U,1998,USA,,,Lindsay Song
15934,215933,U,1997,AUS,,,Danielle McIntyre
15935,215934,U,1998,POL,,,Duda Ewa
15936,215935,U,2001,FRA,,,Zoe Bourbotte
15937,215936,R,2000,GBR,,Q62700236,Francesca Jones
15938,215937,U,1998,CHN,,Q56697504,Shuo Feng
15939,215938,R,1999,IND,,,Lalita Devarakonda
15940,215939,U,1994,MGL,,,Gunjee Sukhbat
15941,215940,U,1997,HUN,,,Alexandra Heczey
15942,215941,U,1999,SUI,,,Celine Kern
15943,215942,U,1998,BIH,,,Ema Mulalic
15944,215943,U,2001,USA,,,Alexa Ryngler
15945,215944,R,1997,USA,,,Mary Catherine Haffey
15946,215945,U,1998,ROU,,,Ioana Toanchina
15947,215946,U,1999,CHN,,Q106293196,Ye Xin Ma
15948,215947,U,2000,CHN,,,Jia Ren
15949,215948,U,1999,SLO,,,Nina Kolar
15950,215949,U,1997,KOR,,,Ji Lee
15951,215950,L,2001,UZB,,,Yasmina Karimjanova
15952,215951,U,2002,UZB,,,Valentina Shleyn
15953,215952,U,1997,SRB,,,Kristina Kostic
15954,215953,U,1999,UKR,,,Aza Petrova
15955,215954,U,2000,TUN,,,Rayen Turki
15956,215955,U,2001,TUN,,,Nour Damergi
15957,215956,R,1999,JPN,,,Yuka Hosoki
15958,215957,U,1997,AUS,,,Andjela Reljic
15959,215958,U,1995,ITA,,,Anna Maria Battista
15960,215959,U,2000,UKR,,,Olga Terletska
15961,215960,U,1997,AUS,,,Yasmine Ince
15962,215961,U,1996,USA,,,Cheyenne Biancheri
15963,215962,R,1992,GBR,,Q47008629,Suzy Larkin
15964,215963,U,1999,ESP,,,Tanit Lopez Lopez
15965,215964,U,2001,ESP,,,Cristina Mayorova Bakhtina
15966,215965,R,2000,IND,,,Sabhyata Nihalani
15967,215966,U,1999,ROU,,,Maria Toma
15968,215967,U,1998,SLO,,,Sasa Klanecek
15969,215968,U,1998,NED,,,Maxine Palmen
15970,215969,U,1997,ITA,,,Marialuisa Zirilli
15971,215970,U,2001,POL,,Q105405744,Stefania Rogozinska Dzik
15972,215971,R,2000,POL,,Q105447419,Ania Hertel
15973,215972,R,1996,POL,,,Julia Przybylska
15974,215973,R,1998,POL,,,Katarzyna Kubicz
15975,215974,U,2000,AZE,,,Fidana Khalilzada
15976,215975,U,1997,UKR,,,Kateryna Karpiuk
15977,215976,R,1998,RUS,,,Valeriya Zeleva
15978,215977,U,1997,RUS,,,Julia Kapitanova
15979,215978,U,2000,RUS,,,Victoria Mikhaylova
15980,215979,R,2001,ISR,,,Riva Hondiashvili
15981,215980,U,2000,ISR,,,Sofia Shaykis
15982,215981,U,1999,USA,,,Neri Cohen
15983,215982,U,2001,USA,,,Jesse Hollins
15984,215983,R,2000,USA,170.0,Q39074494,Ann Li
15985,215984,U,1993,USA,,,Natalia Maynetto
15986,215985,U,1996,GBR,,,Natalie Hepburn
15987,215986,U,1996,HUN,,,Klaudia Szabo
15988,215987,U,1994,HUN,,,Dominika Toronyi
15989,215988,R,1999,JPN,,Q66495445,Mai Hontama
15990,215989,R,2000,ARG,,,Andrea Agostina Farulla Di Palma
15991,215990,U,1999,CHI,,,Alejandra Morales
15992,215991,U,2002,ARG,,,Ana Geller
15993,215992,R,2002,USA,168.0,Q30217670,Whitney Osuigwe
15994,215993,U,1997,USA,,,Christina Rosca
15995,215994,L,2001,EGY,,,Lina Shokry
