,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
969,Lesia Tsurenko,,,,,,94.0,1,2012
970,Andrea Hlavackova,3.0,37.0,5.0,23.0,13.0,97.0,1,2012
971,Laura Pous Tio,1.0,53.0,4.5,29.0,14.0,98.0,2,2012
972,Irina Falconi,1.5,32.5,3.0,14.5,9.5,99.0,2,2012
973,Tamarine Tanasugarn,2.0,20.0,3.0,6.0,10.0,99.0,1,2012
974,Maria Sharapova,2.0,39.0,6.0,19.5,11.5,2.0,3,2013
975,Victoria Azarenka,1.6666666666666667,47.0,2.3333333333333335,26.666666666666668,12.666666666666666,3.0,3,2013
976,Agnieszka Radwanska,1.3333333333333333,43.666666666666664,2.0,23.333333333333332,9.666666666666666,4.0,3,2013
977,Sara Errani,0.0,47.25,1.3333333333333333,22.25,10.5,5.0,7,2013
978,Na Li,2.0,58.333333333333336,4.333333333333333,34.666666666666664,12.666666666666666,5.0,4,2013
979,Angelique Kerber,2.3333333333333335,57.333333333333336,3.6666666666666665,33.0,10.0,6.0,4,2013
980,Petra Kvitova,2.0,52.0,4.0,28.2,11.6,7.0,6,2013
981,Caroline Wozniacki,1.2,58.0,3.2,33.0,14.0,9.0,6,2013
982,Samantha Stosur,0.8,45.8,2.8,27.0,9.6,9.0,5,2013
983,Nadia Petrova,7.5,47.75,3.0,30.75,8.0,11.0,4,2013
984,Roberta Vinci,0.8,45.4,1.6,27.0,11.0,12.0,6,2013
985,Maria Kirilenko,3.0,35.0,4.5,23.0,9.5,12.0,4,2013
986,Marion Bartoli,2.3333333333333335,41.333333333333336,6.0,24.0,9.333333333333334,13.0,4,2013
987,Ana Ivanovic,2.3333333333333335,42.333333333333336,5.333333333333333,25.333333333333332,9.333333333333334,13.0,4,2013
988,Dominika Cibulkova,1.0,52.4,3.8,31.4,9.2,15.0,6,2013
989,Jelena Jankovic,1.8333333333333333,58.666666666666664,3.6666666666666665,33.666666666666664,11.166666666666666,16.0,6,2013
990,Sloane Stephens,0.4,39.8,1.4,19.6,8.8,16.0,5,2013
991,Lucie Safarova,3.6,47.6,2.8,30.4,10.2,19.0,8,2013
992,Anastasia Pavlyuchenkova,3.25,37.75,3.25,23.0,9.0,19.0,5,2013
993,Kate Makarova,1.0,57.75,1.75,32.25,13.0,20.0,4,2013
994,Carla Suarez Navarro,1.1666666666666667,44.5,1.6666666666666667,22.5,9.833333333333334,20.0,7,2013
995,Klara Koukalova,,,,,,20.0,6,2013
996,Kirsten Flipkens,3.0,42.4,4.2,27.2,10.8,21.0,6,2013
997,Yanina Wickmayer,0.75,41.75,5.25,26.25,11.0,22.0,7,2013
998,Alize Cornet,1.25,50.5,4.875,26.125,14.875,23.0,9,2013
999,Shuai Peng,1.4,46.6,3.2,25.4,11.8,23.0,5,2013
1000,Simona Halep,1.0,40.666666666666664,3.0,20.333333333333332,9.333333333333334,23.0,5,2013
1001,Venus Williams,0.0,26.5,7.0,14.0,7.0,24.0,3,2013
1002,Julia Goerges,3.625,36.625,4.875,22.75,9.75,24.0,9,2013
1003,Sorana Cirstea,1.0,34.833333333333336,5.0,19.666666666666668,8.333333333333334,25.0,6,2013
1004,Varvara Lepchenko,1.1666666666666667,55.166666666666664,3.5,31.333333333333332,12.0,25.0,6,2013
1005,Kaia Kanepi,4.6,43.8,6.0,29.4,11.6,26.0,5,2013
1006,Mona Barthel,2.4,30.6,3.4,19.0,8.4,28.0,6,2013
1007,Tamira Paszek,0.6666666666666666,28.333333333333332,3.6666666666666665,14.333333333333334,9.0,28.0,4,2013
1008,Elena Vesnina,1.0,56.0,3.25,31.75,10.25,28.0,5,2013
1009,Yaroslava Shvedova,1.3333333333333333,53.0,3.6666666666666665,30.333333333333332,9.666666666666666,31.0,4,2013
1010,Urszula Radwanska,1.0,36.0,1.5,17.5,9.5,31.0,4,2013
1011,Francesca Schiavone,2.5714285714285716,46.57142857142857,6.285714285714286,26.857142857142858,12.428571428571429,34.0,7,2013
1012,Sabine Lisicki,3.3333333333333335,39.166666666666664,4.0,23.666666666666668,8.333333333333334,34.0,6,2013
1013,Romina Oprandi,2.2,51.4,2.8,28.6,13.0,36.0,7,2013
1014,Svetlana Kuznetsova,2.25,50.0,1.5,29.25,10.75,37.0,4,2013
1015,Laura Robson,3.6,41.2,8.6,24.4,12.2,37.0,7,2013
1016,Su Wei Hsieh,0.3333333333333333,37.0,3.3333333333333335,19.333333333333332,7.666666666666667,38.0,4,2013
1017,Sofia Arvidsson,0.6666666666666666,35.0,1.5,18.833333333333332,7.5,38.0,7,2013
1018,Kristina Mladenovic,3.3333333333333335,37.0,3.6666666666666665,23.5,9.666666666666666,39.0,8,2013
1019,Kiki Bertens,1.2857142857142858,44.142857142857146,3.7142857142857144,26.857142857142858,10.428571428571429,41.0,8,2013
1020,Ayumi Morita,0.0,25.5,0.75,13.5,5.75,42.0,6,2013
1021,Jie Zheng,0.25,45.75,1.25,21.5,10.0,43.0,4,2013
1022,Bojana Jovanovski,0.25,47.75,2.5,26.0,9.0,44.0,6,2013
1023,Irina Camelia Begu,0.5,35.25,3.75,16.75,10.75,44.0,5,2013
1024,Lourdes Dominguez Lino,,,,,,45.0,11,2013
1025,Monica Niculescu,0.5,61.5,2.0,30.0,7.0,46.0,4,2013
1026,Heather Watson,4.0,67.0,2.0,44.0,14.0,48.0,1,2013
1027,Magdalena Rybarikova,3.0,44.5,2.75,26.0,10.0,48.0,4,2013
1028,Annika Beck,0.8333333333333334,44.5,4.0,24.166666666666668,11.166666666666666,50.0,7,2013
1029,Tsvetana Pironkova,2.3333333333333335,43.166666666666664,3.1666666666666665,27.166666666666668,11.0,51.0,7,2013
1030,Christina Mchale,1.75,56.0,2.5,33.0,11.0,53.0,5,2013
1031,Jamie Hampton,4.0,56.5,6.5,35.5,14.0,54.0,5,2013
1032,Stefanie Voegele,2.75,43.75,3.0,29.25,8.0,56.0,7,2013
1033,Madison Keys,3.5,47.75,2.25,30.5,8.0,58.0,4,2013
1034,Anabel Medina Garrigues,1.4,41.6,2.4,24.2,7.0,58.0,8,2013
1035,Chanelle Scheepers,0.8,44.6,5.4,24.0,11.2,60.0,7,2013
1036,Flavia Pennetta,,,,,,60.0,3,2013
1037,Daniela Hantuchova,2.0,58.0,3.3333333333333335,35.333333333333336,8.333333333333334,60.0,6,2013
1038,Lesia Tsurenko,0.6,38.6,4.4,20.4,8.6,60.0,8,2013
1039,Olga Govortsova,1.3333333333333333,64.66666666666667,6.666666666666667,40.0,12.333333333333334,60.0,3,2013
1040,Andrea Petkovic,1.0,79.0,10.0,49.0,18.0,61.0,1,2013
1041,Johanna Larsson,0.8,34.4,2.4,19.4,9.2,61.0,7,2013
1042,Anna Tatishvili,0.3333333333333333,27.0,4.333333333333333,11.0,11.0,62.0,4,2013
1043,Maria Teresa Torro Flor,0.75,51.5,4.875,28.125,12.625,64.0,10,2013
1044,Silvia Soler Espinosa,0.7142857142857143,31.714285714285715,3.5714285714285716,16.285714285714285,8.714285714285714,64.0,8,2013
1045,Marina Erakovic,2.0,33.0,4.0,19.666666666666668,7.0,65.0,4,2013
1046,Lauren Davis,0.0,46.0,0.0,22.0,15.0,65.0,2,2013
1047,Bethanie Mattek Sands,1.0,58.5,2.5,36.5,11.5,67.0,2,2013
1048,Andrea Hlavackova,2.0,49.25,2.75,27.25,10.5,67.0,4,2013
1049,Jana Cepelova,1.3333333333333333,39.333333333333336,1.6666666666666667,19.333333333333332,8.666666666666666,69.0,3,2013
1050,Karin Knapp,1.3333333333333333,42.0,6.333333333333333,24.333333333333332,12.333333333333334,69.0,4,2013
1051,Alexandra Cadantu Ignatik,0.2,51.6,4.0,27.0,11.4,70.0,6,2013
1052,Garbine Muguruza,1.6666666666666667,41.0,5.333333333333333,24.0,9.666666666666666,72.0,4,2013
1053,Arantxa Rus,0.25,33.75,11.75,16.75,11.25,72.0,5,2013
1054,Lara Arruabarrena,0.5,34.0,4.0,17.0,10.0,72.0,4,2013
1055,Karolina Pliskova,6.0,44.0,2.5,28.0,10.5,73.0,5,2013
1056,Olga Puchkova,3.0,21.0,4.0,10.0,6.0,76.0,3,2013
1057,Pauline Parmentier,0.0,32.0,7.25,16.75,9.5,76.0,6,2013
1058,Mandy Minella,2.1666666666666665,38.333333333333336,2.8333333333333335,21.833333333333332,10.166666666666666,76.0,8,2013
1059,Eugenie Bouchard,0.0,33.0,2.0,18.0,6.0,77.0,3,2013
1060,Melanie Oudin,1.0,47.0,1.0,23.75,11.0,78.0,4,2013
1061,Mathilde Johansson,0.625,37.75,9.625,20.5,9.875,79.0,10,2013
1062,Mallory Burdette,1.5,45.5,1.25,23.0,8.75,80.0,4,2013
1063,Caroline Garcia,7.0,50.5,6.5,37.0,7.0,81.0,2,2013
1064,Misaki Doi,0.0,34.5,1.5,21.0,6.0,82.0,5,2013
1065,Kimiko Date Krumm,0.0,37.0,1.0,15.0,8.0,83.0,1,2013
1066,Elina Svitolina,1.25,49.25,5.0,27.25,12.25,84.0,5,2013
1067,Camila Giorgi,3.6666666666666665,44.333333333333336,10.666666666666666,28.666666666666668,11.333333333333334,84.0,4,2013
1068,Monica Puig,1.0,42.0,2.0,24.0,10.0,86.0,1,2013
1069,Timea Babos,0.0,21.0,1.0,9.0,7.0,86.0,1,2013
1070,Polona Hercog,2.0,54.5,3.0,32.0,8.5,87.0,2,2013
1071,Lucie Hradecka,3.5,43.0,6.5,23.5,14.5,87.0,2,2013
1072,Donna Vekic,1.0,33.0,3.0,21.0,7.0,88.0,1,2013
1073,Yulia Putintseva,0.6666666666666666,36.0,4.0,19.333333333333332,7.666666666666667,89.0,4,2013
1074,Petra Martic,4.0,43.0,3.5,27.5,6.0,91.0,2,2013
1075,Vesna Dolonc,0.0,58.0,3.0,35.0,12.0,93.0,2,2013
1076,Mariana Duque Marino,2.5,34.5,7.5,22.5,9.5,94.0,2,2013
1077,Galina Voskoboeva,1.0,50.0,1.0,24.0,10.0,94.0,1,2013
1078,Barbora Strycova,2.0,44.0,3.0,21.0,19.0,96.0,1,2013
1079,Coco Vandeweghe,3.0,33.5,3.5,19.0,11.0,96.0,2,2013
1080,Estrella Cabeza Candela,,,,,,96.0,2,2013
1081,Anna Karolina Schmiedlova,0.0,42.0,0.0,17.0,14.0,97.0,1,2013
1082,Eleni Daniilidou,1.0,45.0,8.0,26.0,9.0,98.0,1,2013
1083,Mirjana Lucic,,,,,,100.0,1,2013
1084,Serena Williams,3.5,35.0,4.0,19.5,9.0,1.0,3,2014
1085,Na Li,2.0,53.0,2.6666666666666665,30.0,10.0,2.0,3,2014
1086,Agnieszka Radwanska,1.25,39.0,1.25,20.5,8.5,3.0,4,2014
1087,Simona Halep,2.0,57.0,3.6666666666666665,35.0,11.0,4.0,5,2014
1088,Petra Kvitova,2.75,64.5,6.0,37.5,14.75,6.0,4,2014
1089,Angelique Kerber,0.8,44.4,3.2,24.8,12.2,7.0,5,2014
1090,Maria Sharapova,1.0,28.0,6.0,16.0,8.0,7.0,1,2014
1091,Jelena Jankovic,2.4,51.6,4.4,31.8,12.4,7.0,6,2014
1092,Dominika Cibulkova,1.0,44.333333333333336,5.0,27.666666666666668,10.333333333333334,10.0,3,2014
1093,Sara Errani,0.2,51.8,1.8,26.0,11.2,11.0,6,2014
1094,Ana Ivanovic,3.25,41.0,3.75,22.5,8.75,12.0,5,2014
1095,Flavia Pennetta,2.0,41.75,2.75,24.0,12.25,12.0,4,2014
1096,Caroline Wozniacki,1.0,54.0,0.5,29.0,6.0,14.0,2,2014
1097,Carla Suarez Navarro,0.4,60.6,1.4,31.6,12.8,14.0,5,2014
1098,Sabine Lisicki,3.0,30.6,4.2,16.4,9.0,14.0,5,2014
1099,Eugenie Bouchard,2.6,50.8,2.6,28.8,13.8,16.0,5,2014
1100,Sloane Stephens,0.5,41.666666666666664,2.6666666666666665,23.0,7.833333333333333,16.0,6,2014
1101,Samantha Stosur,3.2,43.2,1.2,24.8,7.4,18.0,5,2014
1102,Roberta Vinci,1.6,42.2,4.2,26.8,8.2,19.0,6,2014
1103,Alize Cornet,2.0,57.8,6.0,35.2,13.6,21.0,5,2014
1104,Kirsten Flipkens,1.25,46.5,2.5,29.5,8.25,22.0,4,2014
1105,Kate Makarova,0.6666666666666666,34.333333333333336,1.6666666666666667,18.666666666666668,6.666666666666667,22.0,4,2014
1106,Kaia Kanepi,2.2,48.0,5.0,28.6,14.0,23.0,5,2014
1107,Anastasia Pavlyuchenkova,3.75,37.0,8.75,22.0,10.0,23.0,5,2014
1108,Lucie Safarova,2.8,55.8,5.0,35.2,11.0,24.0,5,2014
1109,Sorana Cirstea,4.0,55.4,3.0,32.2,15.2,26.0,5,2014
1110,Andrea Petkovic,0.4,45.2,2.0,26.2,7.8,27.0,5,2014
1111,Svetlana Kuznetsova,1.6,47.0,1.8,25.8,10.0,28.0,5,2014
1112,Venus Williams,3.0,47.0,5.666666666666667,32.333333333333336,8.0,28.0,3,2014
1113,Maria Kirilenko,1.3333333333333333,40.0,2.6666666666666665,20.333333333333332,12.0,29.0,4,2014
1114,Daniela Hantuchova,1.4,46.8,2.4,26.2,8.6,30.0,5,2014
1115,Klara Koukalova,1.0,37.333333333333336,4.0,18.333333333333332,10.333333333333334,30.0,7,2014
1116,Elena Vesnina,2.6666666666666665,52.0,4.5,30.5,12.666666666666666,32.0,6,2014
1117,Elina Svitolina,2.142857142857143,50.42857142857143,4.714285714285714,30.571428571428573,11.142857142857142,33.0,7,2014
1118,Garbine Muguruza,3.5,53.0,5.25,33.0,8.75,34.0,4,2014
1119,Magdalena Rybarikova,4.666666666666667,42.0,1.3333333333333333,26.333333333333332,10.666666666666666,34.0,4,2014
1120,Madison Keys,1.8,49.2,2.4,28.2,8.4,36.0,5,2014
1121,Shuai Zhang,0.6666666666666666,46.833333333333336,2.1666666666666665,23.166666666666668,10.666666666666666,36.0,6,2014
1122,Bojana Jovanovski,3.5,42.5,5.333333333333333,27.0,8.833333333333334,37.0,8,2014
1123,Yvonne Meusburger,0.5714285714285714,47.57142857142857,4.285714285714286,23.285714285714285,11.571428571428571,38.0,7,2014
1124,Camila Giorgi,3.8,47.2,9.8,29.4,12.8,39.0,5,2014
1125,Shuai Peng,1.6666666666666667,47.166666666666664,2.5,25.166666666666668,8.166666666666666,39.0,7,2014
1126,Monica Puig,2.6666666666666665,35.666666666666664,3.0,20.333333333333332,7.0,41.0,3,2014
1127,Tsvetana Pironkova,2.3333333333333335,40.0,1.6666666666666667,22.666666666666668,9.666666666666666,42.0,3,2014
1128,Caroline Garcia,3.25,54.0,4.75,32.25,12.25,43.0,4,2014
1129,Alison Riske Amritraj,1.8,55.0,4.8,34.2,10.6,43.0,5,2014
1130,Francesca Schiavone,1.0,30.0,2.0,13.666666666666666,8.666666666666666,43.0,5,2014
1131,Kurumi Nara,0.0,49.0,2.0,24.8,9.4,43.0,6,2014
1132,Varvara Lepchenko,1.0,45.25,2.5,24.25,8.25,46.0,4,2014
1133,Maria Teresa Torro Flor,0.16666666666666666,47.666666666666664,6.666666666666667,25.666666666666668,12.5,47.0,9,2014
1134,Annika Beck,0.5,56.0,3.6666666666666665,30.666666666666668,10.666666666666666,48.0,7,2014
1135,Casey Dellacqua,1.3333333333333333,41.333333333333336,3.6666666666666665,21.666666666666668,9.333333333333334,48.0,3,2014
1136,Karolina Pliskova,4.75,44.5,2.75,24.25,10.0,48.0,4,2014
1137,Karin Knapp,1.5,36.666666666666664,5.0,19.5,9.833333333333334,49.0,7,2014
1138,Christina Mchale,2.8,56.6,4.8,34.6,10.8,52.0,5,2014
1139,Yaroslava Shvedova,2.6666666666666665,52.166666666666664,3.6666666666666665,29.666666666666668,10.5,52.0,6,2014
1140,Stefanie Voegele,2.7142857142857144,38.285714285714285,2.0,21.0,11.428571428571429,53.0,7,2014
1141,Jana Cepelova,1.2,45.4,2.2,23.0,9.0,55.0,5,2014
1142,Ajla Tomljanovic,3.6,33.0,3.0,21.0,7.8,55.0,5,2014
1143,Anna Karolina Schmiedlova,0.25,33.0,4.0,15.0,8.5,56.0,5,2014
1144,Barbora Strycova,2.0,49.25,3.0,31.25,10.25,56.0,6,2014
1145,Yanina Wickmayer,0.0,29.0,5.5,17.0,5.5,58.0,2,2014
1146,Polona Hercog,2.4,36.4,3.6,21.2,8.8,58.0,6,2014
1147,Petra Cetkovska,1.8,47.4,3.8,27.0,9.8,59.0,6,2014
1148,Marina Erakovic,1.3333333333333333,31.0,2.6666666666666665,19.333333333333332,7.333333333333333,60.0,3,2014
1149,Jie Zheng,0.0,30.0,1.0,16.0,5.0,60.0,2,2014
1150,Alexandra Cadantu Ignatik,0.4,43.2,9.6,22.4,11.4,60.0,6,2014
1151,Lauren Davis,0.4,44.2,1.6,24.0,8.4,62.0,5,2014
1152,Mona Barthel,2.6,45.8,3.8,28.8,9.6,62.0,5,2014
1153,Irina Camelia Begu,0.5,39.0,2.5,19.5,10.5,63.0,3,2014
1154,Paula Ormaechea,1.5714285714285714,50.142857142857146,3.0,27.142857142857142,11.285714285714286,65.0,9,2014
1155,Vania King,0.2,45.2,2.8,23.6,11.0,65.0,5,2014
1156,Donna Vekic,3.0,57.0,7.0,32.0,9.0,67.0,1,2014
1157,Monica Niculescu,0.5,58.5,3.0,34.0,9.0,68.0,4,2014
1158,Lourdes Dominguez Lino,,,,,,70.0,4,2014
1159,Chanelle Scheepers,0.8333333333333334,50.0,4.0,27.0,12.666666666666666,72.0,8,2014
1160,Patricia Mayr Achleitner,0.6666666666666666,51.5,2.1666666666666665,27.5,9.166666666666666,73.0,7,2014
1161,Urszula Radwanska,0.6666666666666666,51.666666666666664,2.6666666666666665,25.666666666666668,11.0,73.0,5,2014
1162,Johanna Larsson,1.3333333333333333,54.833333333333336,4.0,30.0,11.5,73.0,6,2014
1163,Sharon Fichman,0.0,52.5,5.0,31.5,9.5,77.0,2,2014
1164,Silvia Soler Espinosa,0.0,43.0,4.5,24.5,10.5,77.0,5,2014
1165,Romina Oprandi,0.0,71.0,2.0,39.0,15.0,78.0,1,2014
1166,Virginie Razzano,2.0,50.5,3.0,31.5,9.0,78.0,2,2014
1167,Belinda Bencic,2.3333333333333335,39.0,2.6666666666666665,24.666666666666668,6.333333333333333,80.0,4,2014
1168,Dinah Pfizenmaier,1.4,52.4,5.6,29.6,13.0,81.0,5,2014
1169,Kimiko Date Krumm,,,,,,82.0,1,2014
1170,Kiki Bertens,,,,,,85.0,1,2014
1171,Zarina Diyas,0.0,30.5,3.5,13.5,8.0,86.0,2,2014
1172,Shahar Peer,0.0,28.333333333333332,4.0,15.333333333333334,8.333333333333334,86.0,3,2014
1173,Kristina Mladenovic,3.0,36.0,6.5,18.0,12.5,87.0,2,2014
1174,Alisa Kleybanova,1.5,29.5,6.0,15.5,10.5,87.0,2,2014
1175,Teliana Pereira,1.5,38.5,2.0,19.75,8.5,88.0,7,2014
1176,Alison Van Uytvanck,2.3333333333333335,34.0,1.0,21.0,4.333333333333333,88.0,3,2014
1177,Julia Goerges,4.8,44.6,4.2,24.6,11.4,89.0,5,2014
1178,Coco Vandeweghe,3.0,34.0,7.0,22.0,10.0,91.0,1,2014
1179,Heather Watson,1.0,47.0,2.0,23.0,13.0,92.0,1,2014
1180,Timea Babos,2.0,52.0,5.0,29.0,18.0,92.0,1,2014
1181,Julia Glushko,2.25,53.5,7.0,29.0,13.5,93.0,4,2014
1182,Kristyna Pliskova,13.0,67.0,10.0,47.0,12.0,94.0,1,2014
1183,Mirjana Lucic,1.5,41.0,6.5,25.0,7.5,94.0,2,2014
1184,Katarzyna Piter,,,,,,95.0,1,2014
1185,Su Wei Hsieh,1.0,35.0,1.0,15.0,12.0,96.0,1,2014
1186,Misaki Doi,0.0,26.0,4.0,15.0,6.0,97.0,3,2014
1187,Alexandra Dulgheru,,,,,,98.0,1,2014
1188,Tereza Smitkova,5.0,78.0,3.0,42.0,12.0,99.0,1,2014
1189,Olga Govortsova,1.0,40.0,2.0,19.0,6.0,99.0,1,2014
1190,Serena Williams,6.0,43.0,4.0,26.0,11.0,1.0,3,2015
1191,Maria Sharapova,4.666666666666667,49.0,4.333333333333333,33.333333333333336,9.333333333333334,2.0,3,2015
1192,Simona Halep,1.25,61.25,1.5,33.5,12.25,2.0,4,2015
1193,Petra Kvitova,4.333333333333333,51.0,2.0,30.333333333333332,10.666666666666666,4.0,3,2015
1194,Caroline Wozniacki,1.0,48.0,2.0,26.0,7.5,5.0,4,2015
1195,Ana Ivanovic,4.5,62.25,6.0,37.75,14.0,6.0,4,2015
1196,Eugenie Bouchard,1.0,44.5,4.0,25.75,9.5,6.0,4,2015
1197,Carla Suarez Navarro,0.75,38.25,1.75,19.75,9.75,8.0,4,2015
1198,Kate Makarova,1.0,38.75,2.25,22.0,10.0,8.0,5,2015
1199,Agnieszka Radwanska,1.0,44.333333333333336,1.3333333333333333,23.666666666666668,12.0,9.0,3,2015
1200,Andrea Petkovic,0.6666666666666666,32.0,2.0,16.666666666666668,7.666666666666667,10.0,4,2015
1201,Angelique Kerber,2.0,54.0,2.3333333333333335,32.333333333333336,12.666666666666666,11.0,4,2015
1202,Karolina Pliskova,9.666666666666666,55.333333333333336,3.6666666666666665,36.666666666666664,17.666666666666668,12.0,3,2015
1203,Lucie Safarova,5.2,60.2,4.6,38.4,11.6,13.0,5,2015
1204,Sara Errani,0.16666666666666666,67.0,1.5,32.666666666666664,11.333333333333334,13.0,9,2015
1205,Venus Williams,2.3333333333333335,34.0,2.6666666666666665,19.666666666666668,7.666666666666667,15.0,3,2015
1206,Madison Keys,6.0,53.5,2.0,33.25,11.0,16.0,5,2015
1207,Jelena Jankovic,2.3333333333333335,26.333333333333332,4.0,13.666666666666666,6.333333333333333,17.0,4,2015
1208,Svetlana Kuznetsova,1.3333333333333333,61.333333333333336,4.333333333333333,35.333333333333336,15.0,18.0,4,2015
1209,Elina Svitolina,1.75,34.5,1.0,20.5,5.0,19.0,4,2015
1210,Alize Cornet,1.4,49.8,5.0,25.8,13.4,19.0,6,2015
1211,Sabine Lisicki,4.4,49.4,4.0,31.8,9.6,19.0,6,2015
1212,Garbine Muguruza,3.25,48.0,5.5,32.75,10.5,20.0,4,2015
1213,Timea Bacsinszky,2.75,49.75,1.5,28.0,10.5,21.0,4,2015
1214,Barbora Strycova,1.1666666666666667,35.666666666666664,2.1666666666666665,19.333333333333332,8.333333333333334,22.0,6,2015
1215,Samantha Stosur,6.0,49.2,3.0,31.8,7.8,22.0,5,2015
1216,Shuai Peng,0.5,23.0,3.0,9.0,7.5,24.0,2,2015
1217,Flavia Pennetta,1.25,45.25,3.5,27.75,12.0,25.0,4,2015
1218,Victoria Azarenka,3.3333333333333335,54.0,4.666666666666667,33.333333333333336,8.666666666666666,27.0,3,2015
1219,Caroline Garcia,6.4,61.6,6.6,40.6,10.8,28.0,6,2015
1220,Varvara Lepchenko,1.6,40.4,2.6,22.0,8.2,30.0,5,2015
1221,Irina Camelia Begu,1.8333333333333333,52.166666666666664,4.0,29.833333333333332,11.0,30.0,6,2015
1222,Camila Giorgi,1.75,44.75,7.5,25.25,12.0,31.0,6,2015
1223,Zarina Diyas,0.5,56.5,2.5,29.666666666666668,11.833333333333334,31.0,6,2015
1224,Coco Vandeweghe,4.0,33.0,2.75,22.5,8.25,32.0,5,2015
1225,Belinda Bencic,2.0,51.166666666666664,3.8333333333333335,32.5,10.5,33.0,6,2015
1226,Madison Brengle,1.0,40.142857142857146,1.7142857142857142,21.428571428571427,9.285714285714286,35.0,8,2015
1227,Mona Barthel,1.5,41.375,3.125,22.25,10.625,38.0,8,2015
1228,Anastasia Pavlyuchenkova,1.6,34.6,6.0,20.0,7.2,38.0,6,2015
1229,Roberta Vinci,1.7142857142857142,48.42857142857143,1.4285714285714286,26.285714285714285,11.571428571428571,38.0,7,2015
1230,Sloane Stephens,2.2,43.2,3.0,25.0,10.0,38.0,5,2015
1231,Heather Watson,2.4,57.2,3.2,34.8,12.4,40.0,5,2015
1232,Monica Niculescu,1.3333333333333333,56.0,3.0,26.666666666666668,11.666666666666666,41.0,3,2015
1233,Karin Knapp,2.25,58.25,5.5,34.0,13.0,42.0,4,2015
1234,Anna Karolina Schmiedlova,1.6666666666666667,45.833333333333336,3.8333333333333335,26.0,10.833333333333334,44.0,7,2015
1235,Casey Dellacqua,1.0,35.0,2.6666666666666665,18.0,11.0,44.0,4,2015
1236,Kristina Mladenovic,2.0,45.5,2.0,26.25,8.25,44.0,4,2015
1237,Alison Riske Amritraj,0.2,48.4,2.6,26.2,10.2,45.0,5,2015
1238,Johanna Larsson,2.3333333333333335,42.333333333333336,3.3333333333333335,20.666666666666668,11.0,46.0,3,2015
1239,Alexandra Dulgheru,1.0,46.0,3.4,24.4,8.4,46.0,5,2015
1240,Daria Saville,0.0,36.0,4.5,21.0,10.0,46.0,2,2015
1241,Tsvetana Pironkova,1.75,36.75,1.25,20.0,9.5,47.0,4,2015
1242,Magdalena Rybarikova,0.0,34.5,4.5,19.0,9.5,47.0,4,2015
1243,Monica Puig,3.5,38.166666666666664,4.666666666666667,22.166666666666668,8.5,47.0,6,2015
1244,Jarmila Gajdosova,2.0,28.0,2.3333333333333335,15.0,9.333333333333334,48.0,5,2015
1245,Carina Witthoeft,1.8333333333333333,46.5,4.333333333333333,25.166666666666668,10.166666666666666,50.0,6,2015
1246,Kaia Kanepi,0.3333333333333333,32.666666666666664,4.666666666666667,19.0,10.0,50.0,3,2015
1247,Kurumi Nara,0.25,50.5,1.0,25.5,8.0,52.0,4,2015
1248,Daniela Hantuchova,1.5,39.25,4.5,20.5,8.75,55.0,4,2015
1249,Lucie Hradecka,6.75,33.25,8.25,23.5,9.25,55.0,4,2015
1250,Christina Mchale,2.1666666666666665,46.166666666666664,4.666666666666667,26.833333333333332,12.166666666666666,55.0,7,2015
1251,Lauren Davis,0.3333333333333333,40.333333333333336,3.6666666666666665,24.666666666666668,8.0,57.0,4,2015
1252,Julia Goerges,5.166666666666667,51.333333333333336,3.8333333333333335,32.166666666666664,14.333333333333334,57.0,7,2015
1253,Ajla Tomljanovic,4.666666666666667,43.5,3.6666666666666665,25.666666666666668,10.333333333333334,58.0,6,2015
1254,Mirjana Lucic,1.4,58.6,6.8,33.2,14.6,58.0,5,2015
1255,Bojana Jovanovski,1.0,43.5,3.0,21.5,10.75,60.0,4,2015
1256,Tatjana Maria,1.7142857142857142,40.57142857142857,4.0,22.857142857142858,10.857142857142858,62.0,7,2015
1257,Saisai Zheng,0.0,37.0,1.0,16.5,8.5,62.0,2,2015
1258,Aleksandra Krunic,2.0,42.4,3.2,21.2,10.2,62.0,5,2015
1259,Silvia Soler Espinosa,1.4,48.6,1.2,26.4,11.4,64.0,5,2015
1260,Lesia Tsurenko,3.0,38.0,4.0,18.0,8.0,64.0,2,2015
1261,Katerina Siniakova,1.4,47.4,6.6,28.4,9.0,65.0,5,2015
1262,Tereza Smitkova,2.25,38.75,3.75,21.75,9.0,65.0,4,2015
1263,Yaroslava Shvedova,2.0,49.0,4.5,26.5,10.25,65.0,4,2015
1264,Annika Beck,0.8333333333333334,63.5,4.0,34.0,12.0,68.0,6,2015
1265,Francesca Schiavone,1.2,32.2,5.0,17.2,12.4,70.0,5,2015
1266,Kiki Bertens,0.0,63.0,3.0,36.0,13.0,70.0,3,2015
1267,Kirsten Flipkens,4.0,50.0,5.0,26.0,12.0,71.0,1,2015
1268,Elena Vesnina,2.8,58.0,3.2,34.4,10.2,71.0,5,2015
1269,Cristina Andreea Mitu,1.75,38.0,3.75,19.75,8.0,72.0,4,2015
1270,Polona Hercog,3.0,41.0,2.6666666666666665,25.166666666666668,10.5,72.0,6,2015
1271,Anna Lena Friedsam,1.5,30.0,4.5,18.0,5.0,73.0,2,2015
