,winner_name,w_ace,w_1stIn,w_df,w_1stWon,w_bpFaced,winner_rank,winner_id,year
1254,Timea Bacsinszky,1.0,40.333333333333336,1.2222222222222223,26.0,6.111111111111111,27.0,9,2017
1255,Yulia Putintseva,1.6666666666666667,46.666666666666664,3.0,28.5,7.166666666666667,28.0,6,2017
1256,Lucie Safarova,6.333333333333333,59.333333333333336,4.333333333333333,40.333333333333336,9.666666666666666,28.0,3,2017
1257,Daria Kasatkina,0.6666666666666666,56.333333333333336,1.3333333333333333,34.22222222222222,8.0,28.0,9,2017
1258,Timea Babos,1.0,39.0,3.0,24.0,5.0,30.0,1,2017
1259,Ana Konjuh,4.0,47.333333333333336,3.0,32.666666666666664,5.0,30.0,3,2017
1260,Laura Siegemund,1.1666666666666667,59.166666666666664,3.6666666666666665,36.25,8.25,32.0,12,2017
1261,Anett Kontaveit,4.4,41.7,3.1,30.5,5.8,32.0,10,2017
1262,Shuai Zhang,2.6666666666666665,47.666666666666664,1.3333333333333333,31.333333333333332,7.333333333333333,32.0,3,2017
1263,Irina Camelia Begu,2.0714285714285716,45.0,4.142857142857143,29.928571428571427,7.071428571428571,33.0,14,2017
1264,Roberta Vinci,3.0,31.0,1.0,21.0,4.0,34.0,1,2017
1265,Alison Riske Amritraj,0.8,49.4,2.6,31.2,8.8,36.0,5,2017
1266,Katerina Siniakova,2.0,48.18181818181818,3.909090909090909,32.18181818181818,6.909090909090909,37.0,11,2017
1267,Shuai Peng,1.3333333333333333,41.333333333333336,2.0,28.666666666666668,5.333333333333333,39.0,3,2017
1268,Monica Puig,5.833333333333333,27.333333333333332,2.1666666666666665,22.333333333333332,1.5,40.0,6,2017
1269,Kate Makarova,2.8,38.6,2.8,25.6,7.6,40.0,5,2017
1270,Lesia Tsurenko,1.0,41.333333333333336,2.6666666666666665,25.666666666666668,5.0,41.0,3,2017
1271,Alize Cornet,0.5,53.0,6.25,34.75,11.75,42.0,4,2017
1272,Julia Goerges,6.555555555555555,41.55555555555556,3.0,31.333333333333332,4.666666666666667,45.0,9,2017
1273,Jelena Ostapenko,3.0,42.1875,4.625,27.8125,8.5,47.0,16,2017
1274,Johanna Larsson,1.125,52.625,5.5,33.5,9.25,48.0,8,2017
1275,Kristyna Pliskova,8.833333333333334,39.666666666666664,3.1666666666666665,31.0,5.0,48.0,6,2017
1276,Catherine Cartan Bellis,2.0,58.5,3.1666666666666665,38.5,12.333333333333334,48.0,6,2017
1277,Mona Barthel,4.555555555555555,47.0,5.0,32.333333333333336,6.333333333333333,49.0,9,2017
1278,Shelby Rogers,2.857142857142857,48.57142857142857,1.2857142857142858,31.142857142857142,6.285714285714286,49.0,7,2017
1279,Naomi Osaka,5.0,43.5,2.5,30.0,5.5,49.0,2,2017
1280,Qiang Wang,3.2,47.0,1.0,31.6,4.8,50.0,5,2017
1281,Yaroslava Shvedova,3.3333333333333335,47.0,2.3333333333333335,31.333333333333332,5.0,51.0,3,2017
1282,Jelena Jankovic,4.5,40.0,3.5,27.0,5.0,53.0,2,2017
1283,Elise Mertens,2.8461538461538463,52.0,3.769230769230769,32.46153846153846,8.846153846153847,53.0,13,2017
1284,Misaki Doi,1.8,42.8,1.4,26.8,4.6,53.0,5,2017
1285,Oceane Dodin,6.2,41.0,5.2,29.0,9.6,56.0,5,2017
1286,Eugenie Bouchard,2.0,42.0,2.5,28.0,7.25,57.0,4,2017
1287,Christina Mchale,2.0,55.0,2.0,26.0,14.0,60.0,1,2017
1288,Annika Beck,1.0,28.0,1.5,20.0,1.5,61.0,2,2017
1289,Lara Arruabarrena,0.6666666666666666,58.333333333333336,3.1666666666666665,38.5,9.0,62.0,6,2017
1290,Sorana Cirstea,2.888888888888889,41.333333333333336,2.6666666666666665,29.22222222222222,5.222222222222222,64.0,9,2017
1291,Pauline Parmentier,2.5,33.5,2.0,20.5,6.0,64.0,2,2017
1292,Carina Witthoeft,1.0,53.833333333333336,3.5,34.333333333333336,8.0,66.0,6,2017
1293,Tatjana Maria,3.0,17.5,1.5,16.5,3.0,67.0,2,2017
1294,Varvara Lepchenko,1.0,52.2,1.4,32.4,7.0,68.0,5,2017
1295,Saisai Zheng,1.0,102.0,2.0,57.0,20.0,68.0,1,2017
1296,Mandy Minella,2.6666666666666665,35.0,2.0,26.0,5.666666666666667,70.0,3,2017
1297,Yanina Wickmayer,4.0,87.0,3.0,68.0,4.0,71.0,1,2017
1298,Andrea Petkovic,1.0,45.0,0.0,28.0,5.0,75.0,1,2017
1299,Tsvetana Pironkova,1.0,37.0,2.0,29.0,6.0,77.0,1,2017
1300,Natalia Vikhlyantseva,1.0,22.0,2.0,19.0,1.0,77.0,1,2017
1301,Kristina Kucova,3.0,109.0,4.0,61.0,25.0,81.0,1,2017
1302,Donna Vekic,6.0,41.0,3.0,25.0,8.0,82.0,1,2017
1303,Sara Sorribes Tormo,0.0,47.57142857142857,10.428571428571429,29.285714285714285,9.714285714285714,82.0,7,2017
1304,Madison Brengle,0.0,97.0,1.5,55.0,13.5,82.0,2,2017
1305,Magda Linette,1.5,43.5,2.5,29.333333333333332,3.8333333333333335,83.0,6,2017
1306,Ashleigh Barty,2.5,28.5,2.0,23.0,1.5,84.0,2,2017
1307,Ekaterina Alexandrova,4.5,47.5,4.0,35.0,7.0,86.0,2,2017
1308,Kirsten Flipkens,4.333333333333333,32.333333333333336,2.3333333333333335,21.666666666666668,6.333333333333333,87.0,3,2017
1309,Kurumi Nara,1.0,74.0,2.0,46.0,20.0,90.0,1,2017
1310,Sara Errani,0.4,47.4,0.8,27.2,7.6,91.0,5,2017
1311,Maria Sakkari,1.0,41.2,1.6,24.6,6.8,91.0,5,2017
1312,Irina Khromacheva,2.0,31.0,3.0,21.0,9.0,92.0,1,2017
1313,Kateryna Bondarenko,2.75,45.5,4.25,27.25,7.75,92.0,4,2017
1314,Marketa Vondrousova,1.0,20.0,5.0,17.0,0.0,96.0,1,2017
1315,Aleksandra Krunic,1.0,32.0,3.0,19.5,5.0,96.0,2,2017
1316,Jana Cepelova,0.5,41.5,4.0,25.25,10.25,97.0,4,2017
1317,Veronica Cepede Royg,1.0,63.666666666666664,3.0,37.333333333333336,13.333333333333334,97.0,3,2017
1318,Mariana Duque Marino,0.0,41.0,5.0,27.0,10.0,98.0,1,2017
1319,Aliaksandra Sasnovich,2.0,56.5,5.5,30.5,14.0,98.0,2,2017
1320,Camila Giorgi,2.0,41.666666666666664,5.333333333333333,30.333333333333332,5.333333333333333,99.0,3,2017
1321,Francesca Schiavone,2.0,39.8,2.4,26.4,5.8,100.0,5,2017
1322,Simona Halep,1.8235294117647058,36.294117647058826,2.235294117647059,24.058823529411764,5.235294117647059,1.0,17,2018
1323,Caroline Wozniacki,2.111111111111111,46.22222222222222,2.2222222222222223,31.0,6.555555555555555,2.0,9,2018
1324,Garbine Muguruza,2.5555555555555554,33.77777777777778,2.3333333333333335,23.666666666666668,3.888888888888889,3.0,9,2018
1325,Elina Svitolina,2.2222222222222223,39.333333333333336,1.4444444444444444,26.11111111111111,4.777777777777778,4.0,9,2018
1326,Jelena Ostapenko,4.0,34.6,3.2,26.4,4.4,5.0,5,2018
1327,Karolina Pliskova,8.25,43.25,2.9166666666666665,32.083333333333336,4.166666666666667,6.0,12,2018
1328,Caroline Garcia,4.153846153846154,48.38461538461539,1.4615384615384615,34.0,5.076923076923077,7.0,13,2018
1329,Petra Kvitova,3.8,41.0,4.066666666666666,29.333333333333332,4.8,8.0,15,2018
1330,Venus Williams,4.0,63.0,4.0,40.0,8.0,9.0,1,2018
1331,Sloane Stephens,0.9166666666666666,49.416666666666664,0.4166666666666667,31.75,4.75,9.0,12,2018
1332,Julia Goerges,7.7272727272727275,42.36363636363637,1.4545454545454546,31.90909090909091,5.636363636363637,10.0,11,2018
1333,Angelique Kerber,0.625,39.125,3.0,26.0,5.375,12.0,8,2018
1334,Daria Kasatkina,1.1666666666666667,44.583333333333336,3.6666666666666665,28.5,6.083333333333333,12.0,12,2018
1335,Madison Keys,4.454545454545454,43.72727272727273,1.0909090909090908,31.363636363636363,5.7272727272727275,13.0,11,2018
1336,Coco Vandeweghe,4.4,34.0,4.4,25.6,5.0,15.0,5,2018
1337,Anastasija Sevastova,3.0714285714285716,43.5,1.7142857142857142,29.857142857142858,5.142857142857143,15.0,14,2018
1338,Elise Mertens,1.625,39.5,2.9375,26.6875,5.4375,16.0,16,2018
1339,Ashleigh Barty,4.142857142857143,34.42857142857143,1.8571428571428572,26.571428571428573,2.857142857142857,17.0,7,2018
1340,Kiki Bertens,3.6666666666666665,39.53333333333333,2.8,27.133333333333333,5.6,18.0,15,2018
1341,Magdalena Rybarikova,2.0,31.333333333333332,1.6666666666666667,22.333333333333332,4.333333333333333,18.0,3,2018
1342,Kristina Mladenovic,2.0,41.333333333333336,2.3333333333333335,27.0,4.666666666666667,20.0,3,2018
1343,Naomi Osaka,5.0,40.6,1.6,28.8,4.2,20.0,5,2018
1344,Johanna Konta,1.6666666666666667,45.333333333333336,1.6666666666666667,31.666666666666668,5.666666666666667,22.0,3,2018
1345,Carla Suarez Navarro,1.3333333333333333,45.333333333333336,2.0,30.333333333333332,7.166666666666667,23.0,6,2018
1346,Anett Kontaveit,3.75,52.083333333333336,3.75,35.333333333333336,7.833333333333333,24.0,12,2018
1347,Daria Saville,1.6666666666666667,69.33333333333333,10.666666666666666,42.833333333333336,14.166666666666666,24.0,6,2018
1348,Mihaela Buzarnescu,2.0,41.5,2.357142857142857,27.142857142857142,6.714285714285714,25.0,14,2018
1349,Barbora Strycova,1.6666666666666667,41.333333333333336,2.0,27.333333333333332,5.333333333333333,26.0,3,2018
1350,Shuai Zhang,3.6666666666666665,47.0,1.3333333333333333,30.833333333333332,6.333333333333333,27.0,6,2018
1351,Anastasia Pavlyuchenkova,2.7777777777777777,46.888888888888886,3.3333333333333335,32.333333333333336,6.888888888888889,27.0,9,2018
1352,Svetlana Kuznetsova,1.3333333333333333,56.0,4.666666666666667,32.666666666666664,11.666666666666666,28.0,3,2018
1353,Maria Sharapova,5.6,43.4,5.7,30.3,6.9,30.0,11,2018
1354,Dominika Cibulkova,0.6,45.2,4.0,27.8,6.8,34.0,5,2018
1355,Alize Cornet,1.5,42.3,2.0,28.4,4.9,34.0,10,2018
1356,Petra Martic,3.0,43.42857142857143,1.7142857142857142,29.0,5.571428571428571,35.0,7,2018
1357,Kate Makarova,0.0,38.0,5.0,28.0,6.0,36.0,1,2018
1358,Sorana Cirstea,1.6,51.0,2.8,31.4,10.0,36.0,5,2018
1359,Irina Camelia Begu,1.2,45.3,3.6,29.4,7.6,37.0,10,2018
1360,Timea Babos,4.0,42.0,2.5,29.5,6.0,37.0,2,2018
1361,Maria Sakkari,2.6,39.6,2.5,27.8,5.1,38.0,10,2018
1362,Lesia Tsurenko,0.0,49.333333333333336,2.6666666666666665,33.0,7.666666666666667,39.0,3,2018
1363,Shuai Peng,4.0,36.0,1.0,23.0,11.0,41.0,1,2018
1364,Elena Vesnina,0.3333333333333333,44.0,1.6666666666666667,26.666666666666668,7.666666666666667,42.0,3,2018
1365,Aliaksandra Sasnovich,2.5,33.166666666666664,2.0,21.666666666666668,6.0,42.0,6,2018
1366,Danielle Collins,4.0,50.0,6.0,32.0,13.5,44.0,2,2018
1367,Alison Van Uytvanck,5.25,42.75,1.5,30.75,4.75,46.0,4,2018
1368,Aleksandra Krunic,2.1666666666666665,40.666666666666664,1.1666666666666667,26.166666666666668,5.166666666666667,46.0,6,2018
1369,Kaia Kanepi,0.5,31.5,1.5,23.0,7.0,49.0,2,2018
1370,Su Wei Hsieh,2.5,45.0,4.666666666666667,29.5,7.333333333333333,49.0,6,2018
1371,Donna Vekic,2.6666666666666665,25.833333333333332,4.5,19.333333333333332,4.333333333333333,50.0,6,2018
1372,Katerina Siniakova,4.285714285714286,49.57142857142857,3.4285714285714284,33.57142857142857,7.285714285714286,51.0,7,2018
1373,Zarina Diyas,3.75,45.75,1.75,31.5,6.25,51.0,4,2018
1374,Marketa Vondrousova,0.5,48.0,8.5,32.0,8.0,52.0,2,2018
1375,Lucie Safarova,5.0,45.0,4.0,31.5,4.5,53.0,2,2018
1376,Viktoria Hruncakova,5.0,38.5,4.5,25.0,4.5,54.0,2,2018
1377,Samantha Stosur,6.222222222222222,36.888888888888886,4.222222222222222,27.333333333333332,4.444444444444445,57.0,9,2018
1378,Camila Giorgi,3.6666666666666665,35.77777777777778,4.888888888888889,25.11111111111111,5.222222222222222,57.0,9,2018
1379,Beatriz Haddad Maia,2.0,41.666666666666664,4.666666666666667,29.0,6.0,59.0,3,2018
1380,Tatjana Maria,2.5,28.0,0.5,19.5,1.5,61.0,2,2018
1381,Aryna Sabalenka,2.25,38.75,3.75,29.0,6.0,61.0,4,2018
1382,Polona Hercog,3.7,37.4,3.9,26.0,7.6,62.0,10,2018
1383,Kirsten Flipkens,2.0,58.57142857142857,2.0,35.714285714285715,7.571428571428571,65.0,7,2018
1384,Pauline Parmentier,1.5,54.25,5.75,36.25,11.5,65.0,4,2018
1385,Monica Puig,3.0,57.0,5.0,34.0,16.0,65.0,1,2018
1386,Qiang Wang,3.6,45.4,0.6,30.4,5.6,65.0,5,2018
1387,Ana Bogdan,2.75,45.5,4.5,28.0,9.0,66.0,4,2018
1388,Kateryna Baindl,3.5,37.5,5.5,24.5,5.5,67.0,2,2018
1389,Mona Barthel,4.5,55.0,4.0,38.0,8.0,68.0,2,2018
1390,Magda Linette,1.0,37.5,3.5,25.5,6.0,69.0,2,2018
1391,Kristyna Pliskova,7.7,43.2,3.2,33.1,6.1,70.0,10,2018
1392,Belinda Bencic,1.0,86.0,5.0,50.0,18.0,71.0,1,2018
1393,Taylor Townsend,2.0,40.0,4.0,27.0,7.0,72.0,1,2018
1394,Varvara Lepchenko,1.0,61.0,0.0,37.0,10.0,72.0,1,2018
1395,Bernarda Pera,3.6666666666666665,44.0,2.6666666666666665,30.333333333333332,6.0,73.0,3,2018
1396,Johanna Larsson,1.4444444444444444,46.0,3.6666666666666665,30.22222222222222,7.555555555555555,73.0,9,2018
1397,Laura Siegemund,2.5,44.5,3.5,28.5,3.0,74.0,2,2018
1398,Kateryna Bondarenko,4.0,59.0,10.0,43.0,15.0,78.0,1,2018
1399,Lara Arruabarrena,0.875,42.25,1.5,28.5,5.25,79.0,8,2018
1400,Heather Watson,9.5,44.5,5.0,32.5,12.0,80.0,2,2018
1401,Natalia Vikhlyantseva,2.0,44.0,2.0,25.0,8.5,81.0,2,2018
1402,Sara Sorribes Tormo,0.0,38.0,6.5,22.5,7.0,83.0,2,2018
1403,Yulia Putintseva,1.0,49.166666666666664,3.5,31.5,8.5,83.0,6,2018
1404,Yafan Wang,1.0,31.5,3.0,23.5,2.5,84.0,2,2018
1405,Veronica Cepede Royg,2.3333333333333335,56.0,3.0,38.333333333333336,4.666666666666667,84.0,3,2018
1406,Evgeniya Rodina,3.0,59.0,6.333333333333333,38.666666666666664,12.333333333333334,84.0,3,2018
1407,Anna Karolina Schmiedlova,1.0,66.5,4.0,35.5,11.5,85.0,2,2018
1408,Christina Mchale,0.6666666666666666,46.333333333333336,4.0,29.666666666666668,9.666666666666666,85.0,3,2018
1409,Jennifer Brady,3.0,27.0,0.0,18.0,0.0,86.0,1,2018
1410,Sara Errani,0.0,52.8,2.0,31.6,5.6,89.0,5,2018
1411,Tamara Zidansek,0.25,46.75,2.75,27.75,8.5,90.0,4,2018
1412,Ajla Tomljanovic,1.8,41.6,2.8,27.0,5.4,95.0,5,2018
1413,Rebecca Peterson,3.0,39.0,4.0,29.0,6.0,97.0,1,2018
1414,Victoria Azarenka,1.0,29.0,4.0,23.0,3.0,98.0,1,2018
1415,Madison Brengle,0.0,35.0,1.0,24.0,3.0,99.0,1,2018
1416,Naomi Osaka,8.11111111111111,50.22222222222222,1.8888888888888888,34.888888888888886,5.777777777777778,1.0,9,2019
1417,Karolina Pliskova,6.875,46.0,2.375,34.375,5.0,2.0,8,2019
1418,Petra Kvitova,5.25,39.875,3.125,29.5,4.375,2.0,8,2019
1419,Simona Halep,1.5454545454545454,47.45454545454545,2.0,31.636363636363637,5.454545454545454,2.0,11,2019
1420,Kiki Bertens,5.222222222222222,32.0,3.3333333333333335,24.11111111111111,4.444444444444445,4.0,18,2019
1421,Angelique Kerber,0.0,28.0,3.0,18.0,5.0,4.0,2,2019
1422,Sloane Stephens,1.3,55.6,2.0,35.2,7.4,7.0,10,2019
1423,Ashleigh Barty,5.818181818181818,40.18181818181818,2.6363636363636362,27.454545454545453,5.181818181818182,8.0,11,2019
1424,Elina Svitolina,0.0,29.0,3.0,18.0,7.0,9.0,2,2019
1425,Aryna Sabalenka,3.8,45.4,6.2,30.8,7.0,10.0,5,2019
1426,Serena Williams,9.666666666666666,32.666666666666664,2.6666666666666665,26.333333333333332,2.6666666666666665,10.0,3,2019
1427,Anastasija Sevastova,2.6153846153846154,45.15384615384615,1.6923076923076923,30.53846153846154,9.153846153846153,11.0,13,2019
1428,Caroline Wozniacki,2.75,46.75,0.5,30.5,6.25,13.0,4,2019
1429,Madison Keys,5.4,48.5,2.2,34.8,5.5,14.0,10,2019
1430,Belinda Bencic,1.8181818181818181,40.81818181818182,2.3636363636363638,29.0,6.090909090909091,15.0,11,2019
1431,Anett Kontaveit,5.2,39.8,2.0,28.6,6.6,15.0,5,2019
1432,Qiang Wang,1.5,54.5,1.75,34.5,8.25,16.0,4,2019
1433,Julia Goerges,2.0,31.0,2.0,26.0,4.0,18.0,1,2019
1434,Elise Mertens,1.75,31.5,3.5,21.75,4.5,18.0,4,2019
1435,Garbine Muguruza,2.6,45.6,2.6,30.6,8.2,19.0,5,2019
1436,Daria Kasatkina,0.5,49.75,6.0,32.75,7.5,21.0,4,2019
1437,Caroline Garcia,5.0,46.8,1.7,33.5,5.1,21.0,10,2019
1438,Bianca Andreescu,3.3333333333333335,47.0,2.6666666666666665,28.333333333333332,8.333333333333334,23.0,3,2019
1439,Donna Vekic,2.857142857142857,40.0,3.142857142857143,27.714285714285715,5.857142857142857,24.0,7,2019
1440,Su Wei Hsieh,0.0,60.5,3.0,39.0,11.25,24.0,4,2019
1441,Johanna Konta,3.8666666666666667,48.0,2.066666666666667,33.0,6.6,26.0,15,2019
1442,Lesia Tsurenko,0.5,68.0,5.0,40.0,12.0,27.0,2,2019
1443,Carla Suarez Navarro,2.0,48.2,0.2,29.0,7.2,27.0,5,2019
1444,Jelena Ostapenko,1.0,40.333333333333336,6.333333333333333,28.0,6.666666666666667,29.0,3,2019
1445,Mihaela Buzarnescu,2.0,42.857142857142854,4.142857142857143,29.571428571428573,7.714285714285714,29.0,7,2019
1446,Danielle Collins,2.6666666666666665,35.833333333333336,2.3333333333333335,24.0,5.333333333333333,30.0,6,2019
1447,Maria Sakkari,3.6153846153846154,42.15384615384615,3.3076923076923075,29.0,7.0,30.0,13,2019
1448,Petra Martic,0.9375,46.1875,2.4375,28.875,7.8125,31.0,16,2019
1449,Aliaksandra Sasnovich,2.0,30.5,2.5,22.0,2.5,33.0,2,2019
1450,Dominika Cibulkova,1.3333333333333333,37.0,1.3333333333333333,27.0,2.3333333333333335,33.0,3,2019
1451,Anastasia Pavlyuchenkova,3.6666666666666665,47.666666666666664,4.333333333333333,33.666666666666664,7.333333333333333,34.0,3,2019
1452,Sofia Kenin,1.6,52.2,2.6,35.4,7.4,35.0,6,2019
1453,Marketa Vondrousova,1.0666666666666667,38.46666666666667,3.6,25.6,5.6,38.0,15,2019
1454,Yulia Putintseva,1.0,50.375,1.125,32.875,6.625,38.0,8,2019
1455,Ajla Tomljanovic,4.0,39.0,3.5714285714285716,25.857142857142858,6.857142857142857,39.0,7,2019
1456,Barbora Strycova,1.1666666666666667,46.833333333333336,4.0,30.833333333333332,7.166666666666667,39.0,6,2019
1457,Dayana Yastremska,4.0,40.8,4.6,27.8,7.0,42.0,5,2019
1458,Katerina Siniakova,3.0,50.0,3.111111111111111,30.666666666666668,7.777777777777778,42.0,9,2019
1459,Victoria Azarenka,3.4285714285714284,40.857142857142854,2.5714285714285716,27.571428571428573,5.714285714285714,43.0,7,2019
1460,Viktoria Hruncakova,5.1,31.8,2.8,23.1,4.7,43.0,10,2019
1461,Saisai Zheng,0.3333333333333333,69.66666666666667,1.6666666666666667,38.0,10.666666666666666,45.0,3,2019
1462,Alize Cornet,1.4285714285714286,36.142857142857146,2.7142857142857144,22.142857142857142,5.428571428571429,48.0,7,2019
1463,Shuai Zhang,2.0,22.0,0.0,18.0,0.0,50.0,1,2019
1464,Venus Williams,0.0,92.0,5.0,51.0,19.0,50.0,2,2019
1465,Amanda Anisimova,1.4545454545454546,49.27272727272727,3.8181818181818183,31.818181818181817,8.818181818181818,51.0,11,2019
1466,Pauline Parmentier,1.6666666666666667,32.666666666666664,2.3333333333333335,25.666666666666668,3.0,52.0,3,2019
1467,Alison Van Uytvanck,3.25,47.5,1.0,30.25,7.5,52.0,4,2019
1468,Kristina Mladenovic,3.142857142857143,34.142857142857146,3.5714285714285716,24.142857142857142,6.142857142857143,53.0,7,2019
1469,Tamara Zidansek,1.7777777777777777,50.666666666666664,2.4444444444444446,33.77777777777778,8.88888888888889,56.0,9,2019
1470,Veronika Kudermetova,3.2222222222222223,40.111111111111114,2.888888888888889,27.11111111111111,8.11111111111111,56.0,9,2019
1471,Ekaterina Alexandrova,4.666666666666667,35.666666666666664,4.666666666666667,26.0,5.666666666666667,58.0,3,2019
1472,Monica Puig,3.8181818181818183,41.54545454545455,2.727272727272727,28.363636363636363,6.545454545454546,58.0,11,2019
1473,Tatjana Maria,5.0,39.0,3.0,30.0,5.0,59.0,1,2019
1474,Rebecca Peterson,1.3333333333333333,46.333333333333336,2.3333333333333335,30.0,6.5,62.0,6,2019
1475,Daria Saville,3.3333333333333335,70.0,3.0,44.0,10.0,63.0,3,2019
1476,Anastasia Potapova,2.0,37.142857142857146,5.285714285714286,25.285714285714285,9.285714285714286,64.0,7,2019
1477,Elena Rybakina,6.0,26.0,0.0,22.0,0.0,65.0,1,2019
1478,Vera Lapko,2.5,30.0,3.0,22.0,5.0,65.0,2,2019
1479,Anna Karolina Schmiedlova,0.0,49.0,1.0,27.0,12.0,66.0,1,2019
1480,Kateryna Baindl,2.4,41.6,3.2,28.4,5.0,67.0,5,2019
1481,Evgeniya Rodina,0.0,73.0,5.0,49.0,10.0,69.0,1,2019
1482,Andrea Petkovic,2.0,54.4,3.2,34.0,8.4,69.0,5,2019
1483,Polona Hercog,3.125,48.625,3.75,31.875,10.375,71.0,8,2019
1484,Margarita Gasparyan,0.6666666666666666,58.666666666666664,7.333333333333333,31.0,11.333333333333334,72.0,3,2019
1485,Sara Sorribes Tormo,0.16666666666666666,47.0,6.666666666666667,29.833333333333332,7.0,72.0,6,2019
1486,Karolina Muchova,4.0,65.0,1.0,36.0,14.0,73.0,1,2019
1487,Bernarda Pera,3.0,40.333333333333336,3.6666666666666665,28.666666666666668,5.666666666666667,74.0,6,2019
1488,Fiona Ferro,1.4444444444444444,43.77777777777778,1.4444444444444444,29.0,4.666666666666667,75.0,9,2019
1489,Aleksandra Krunic,1.0,25.0,0.0,16.0,2.0,76.0,1,2019
1490,Laura Siegemund,0.6666666666666666,47.166666666666664,4.0,30.833333333333332,5.166666666666667,77.0,6,2019
1491,Jessica Pegula,2.0,50.666666666666664,2.3333333333333335,32.333333333333336,6.666666666666667,78.0,3,2019
1492,Jennifer Brady,6.0,60.0,1.5,45.0,9.5,80.0,2,2019
1493,Viktorija Golubic,0.0,57.0,4.0,34.0,9.0,81.0,1,2019
1494,Jil Teichmann,2.2857142857142856,45.57142857142857,1.5714285714285714,30.428571428571427,6.285714285714286,82.0,7,2019
1495,Kaia Kanepi,2.8,53.0,5.4,35.4,8.6,82.0,5,2019
1496,Taylor Townsend,1.5,60.0,0.5,43.5,4.5,83.0,2,2019
1497,Mona Barthel,7.0,45.0,2.0,32.0,4.0,84.0,1,2019
1498,Sorana Cirstea,1.6666666666666667,56.5,2.6666666666666665,35.666666666666664,10.833333333333334,84.0,6,2019
1499,Magda Linette,2.0,61.0,1.0,37.5,14.0,85.0,2,2019
1500,Aliona Bolsova,2.0,33.0,3.0,23.0,5.0,88.0,1,2019
1501,Samantha Stosur,3.5,34.0,4.5,25.5,3.5,89.0,2,2019
1502,Kristyna Pliskova,10.0,36.666666666666664,4.333333333333333,30.0,4.0,92.0,3,2019
1503,Madison Brengle,1.0,54.0,1.0,31.0,9.0,97.0,2,2019
1504,Stefanie Voegele,0.5,31.5,2.0,19.5,4.0,97.0,2,2019
1505,Svetlana Kuznetsova,0.0,55.0,3.0,36.0,4.0,98.0,1,2019
1506,Zarina Diyas,0.0,45.0,1.0,31.0,3.0,99.0,1,2019
1507,Ivana Jorovic,6.0,39.0,2.0,30.0,4.0,99.0,1,2019
1508,Mandy Minella,2.0,31.0,2.0,23.0,3.0,100.0,2,2019
1509,Irina Camelia Begu,0.0,46.0,6.0,29.0,8.0,100.0,1,2019
1510,Astra Sharma,7.0,29.0,2.0,21.0,2.0,100.0,1,2019
1511,Natalia Vikhlyantseva,3.0,53.5,6.5,36.0,10.5,100.0,2,2019
1512,Simona Halep,1.7692307692307692,41.07692307692308,3.923076923076923,26.23076923076923,7.3076923076923075,2.0,13,2020
1513,Karolina Pliskova,3.0,44.4,5.2,33.0,4.8,4.0,5,2020
1514,Elina Svitolina,1.9,46.5,2.5,30.8,8.6,5.0,10,2020
1515,Sofia Kenin,1.0,51.666666666666664,3.5,34.0,9.666666666666666,6.0,6,2020
1516,Kiki Bertens,4.0,51.2,3.8,31.4,8.0,8.0,5,2020
1517,Serena Williams,11.0,46.0,5.0,32.0,8.0,9.0,1,2020
1518,Petra Kvitova,4.8,37.8,3.4,26.6,5.4,11.0,5,2020
1519,Aryna Sabalenka,1.8333333333333333,43.166666666666664,2.8333333333333335,27.333333333333332,7.333333333333333,12.0,6,2020
1520,Johanna Konta,0.0,27.0,1.0,20.0,4.0,13.0,1,2020
1521,Petra Martic,3.6666666666666665,55.333333333333336,2.1666666666666665,37.333333333333336,8.166666666666666,14.0,6,2020
1522,Victoria Azarenka,1.25,35.25,2.25,24.75,4.25,14.0,4,2020
1523,Garbine Muguruza,4.333333333333333,52.833333333333336,4.333333333333333,35.0,9.833333333333334,15.0,6,2020
1524,Elena Rybakina,3.5714285714285716,36.57142857142857,4.857142857142857,27.571428571428573,4.142857142857143,18.0,7,2020
1525,Marketa Vondrousova,1.0,44.5,6.5,29.25,10.75,19.0,4,2020
1526,Elise Mertens,2.7777777777777777,41.55555555555556,3.6666666666666665,29.11111111111111,7.0,20.0,9,2020
1527,Anett Kontaveit,4.6,43.4,2.6,30.0,7.8,21.0,5,2020
1528,Maria Sakkari,3.0,37.5,4.0,25.0,6.5,24.0,2,2020
1529,Donna Vekic,4.0,30.0,4.0,23.0,4.0,24.0,1,2020
1530,Dayana Yastremska,4.75,46.5,7.0,32.5,7.75,25.0,4,2020
1531,Amanda Anisimova,2.6666666666666665,40.0,2.0,26.666666666666668,5.666666666666667,27.0,3,2020
1532,Yulia Putintseva,0.75,52.0,2.25,34.0,8.25,27.0,4,2020
1533,Ekaterina Alexandrova,2.0,35.0,3.75,24.5,4.75,27.0,4,2020
1534,Sloane Stephens,2.0,28.0,2.0,22.0,0.0,34.0,1,2020
1535,Ons Jabeur,3.6666666666666665,43.0,3.3333333333333335,29.666666666666668,7.666666666666667,35.0,3,2020
1536,Magda Linette,1.5,39.5,1.5,27.5,4.0,35.0,2,2020
1537,Anastasia Pavlyuchenkova,1.3333333333333333,63.0,4.0,41.333333333333336,6.666666666666667,36.0,3,2020
1538,Barbora Strycova,0.0,47.5,2.5,29.0,5.5,37.0,2,2020
1539,Svetlana Kuznetsova,4.5,67.5,4.0,44.0,13.5,38.0,2,2020
