,loser_name,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,loser_id,year
2043,Naomi Osaka,7.0,34.0,1.6666666666666667,23.666666666666668,4.333333333333333,4.0,3,2020
2044,Sofia Kenin,1.5714285714285714,47.0,3.4285714285714284,28.0,9.857142857142858,4.0,7,2020
2045,Belinda Bencic,3.5714285714285716,42.42857142857143,5.142857142857143,27.571428571428573,9.428571428571429,4.0,7,2020
2046,Kiki Bertens,6.0,47.0,3.3333333333333335,30.0,10.666666666666666,6.0,3,2020
2047,Petra Kvitova,2.8333333333333335,40.666666666666664,4.666666666666667,24.5,6.5,7.0,6,2020
2048,Serena Williams,6.4,58.2,3.8,41.0,10.0,8.0,5,2020
2049,Aryna Sabalenka,4.142857142857143,46.0,6.142857142857143,28.428571428571427,8.285714285714286,11.0,7,2020
2050,Madison Keys,5.75,46.75,1.0,30.5,6.25,11.0,4,2020
2051,Johanna Konta,3.2857142857142856,44.0,2.857142857142857,29.571428571428573,8.285714285714286,12.0,7,2020
2052,Petra Martic,3.7142857142857144,47.142857142857146,2.7142857142857144,30.0,7.0,14.0,7,2020
2053,Victoria Azarenka,1.0,38.25,2.5,21.0,7.0,14.0,4,2020
2054,Garbine Muguruza,4.5,44.166666666666664,2.8333333333333335,28.5,6.833333333333333,16.0,6,2020
2055,Marketa Vondrousova,1.7142857142857142,42.0,3.857142857142857,23.285714285714285,9.428571428571429,16.0,7,2020
2056,Elena Rybakina,2.857142857142857,44.714285714285715,4.142857142857143,27.0,9.428571428571429,17.0,8,2020
2057,Elise Mertens,2.3333333333333335,46.0,4.333333333333333,27.333333333333332,10.0,17.0,9,2020
2058,Alison Riske Amritraj,2.0,54.833333333333336,7.0,35.0,9.333333333333334,18.0,6,2020
2059,Angelique Kerber,1.5,48.75,4.25,31.75,10.0,18.0,4,2020
2060,Anett Kontaveit,2.625,45.875,2.0,27.5,8.75,20.0,8,2020
2061,Donna Vekic,3.0,37.0,5.625,23.0,8.125,20.0,8,2020
2062,Maria Sakkari,5.0,49.55555555555556,3.888888888888889,29.77777777777778,10.88888888888889,20.0,9,2020
2063,Karolina Muchova,3.4285714285714284,50.142857142857146,2.7142857142857144,31.571428571428573,8.857142857142858,21.0,7,2020
2064,Dayana Yastremska,2.4444444444444446,39.333333333333336,6.222222222222222,24.11111111111111,9.555555555555555,21.0,9,2020
2065,Sloane Stephens,1.875,51.375,1.0,30.375,7.75,24.0,8,2020
2066,Amanda Anisimova,0.8571428571428571,39.142857142857146,2.857142857142857,20.857142857142858,8.571428571428571,24.0,7,2020
2067,Danielle Collins,3.0,48.4,3.0,32.6,8.6,25.0,5,2020
2068,Ekaterina Alexandrova,5.0,43.857142857142854,4.857142857142857,28.857142857142858,7.0,26.0,7,2020
2069,Jennifer Brady,3.75,37.25,2.375,23.125,7.5,26.0,8,2020
2070,Qiang Wang,1.1666666666666667,47.166666666666664,2.1666666666666665,25.833333333333332,11.0,27.0,6,2020
2071,Anastasia Pavlyuchenkova,4.0,53.25,5.5,32.5,10.0,29.0,4,2020
2072,Anastasija Sevastova,2.625,40.625,2.125,23.625,8.625,30.0,8,2020
2073,Shuai Zhang,1.8571428571428572,44.714285714285715,2.5714285714285716,27.0,8.142857142857142,31.0,7,2020
2074,Ons Jabeur,4.666666666666667,46.44444444444444,3.3333333333333335,29.11111111111111,8.88888888888889,31.0,9,2020
2075,Barbora Strycova,1.0,46.0,1.8333333333333333,24.0,9.166666666666666,31.0,6,2020
2076,Yulia Putintseva,0.5555555555555556,45.111111111111114,3.2222222222222223,25.444444444444443,8.88888888888889,32.0,9,2020
2077,Magda Linette,1.75,34.875,2.875,20.625,7.875,33.0,8,2020
2078,Su Wei Hsieh,0.2,39.2,2.0,20.4,8.0,33.0,5,2020
2079,Saisai Zheng,0.25,48.0,2.0,26.5,10.75,36.0,4,2020
2080,Julia Goerges,7.0,46.5,4.75,31.25,8.5,36.0,4,2020
2081,Caroline Wozniacki,2.5,69.0,1.5,42.5,12.5,36.0,2,2020
2082,Kristina Mladenovic,2.857142857142857,38.857142857142854,6.857142857142857,24.714285714285715,8.857142857142858,37.0,7,2020
2083,Veronika Kudermetova,4.2727272727272725,45.36363636363637,2.4545454545454546,28.181818181818183,8.727272727272727,38.0,11,2020
2084,Jelena Ostapenko,2.6,39.6,7.8,23.8,9.4,40.0,5,2020
2085,Polona Hercog,0.5,31.0,3.0,17.5,5.5,42.0,2,2020
2086,Rebecca Peterson,0.5,37.833333333333336,2.0,19.833333333333332,8.166666666666666,44.0,6,2020
2087,Marie Bouzkova,1.125,50.25,3.125,29.5,9.75,46.0,8,2020
2088,Caroline Garcia,4.625,44.25,3.25,27.375,9.5,46.0,8,2020
2089,Svetlana Kuznetsova,2.5,55.0,2.0,32.75,8.5,46.0,4,2020
2090,Alison Van Uytvanck,6.142857142857143,58.714285714285715,3.2857142857142856,35.714285714285715,9.857142857142858,47.0,7,2020
2091,Nadia Podoroska,0.0,29.0,1.0,10.0,6.0,48.0,1,2020
2092,Heather Watson,3.4,46.8,3.6,28.0,10.8,49.0,5,2020
2093,Coco Gauff,3.5,46.833333333333336,6.833333333333333,29.833333333333332,9.333333333333334,50.0,6,2020
2094,Iga Swiatek,1.75,38.5,2.5,20.5,11.0,50.0,4,2020
2095,Yafan Wang,1.0,42.5,3.5,25.0,9.5,50.0,6,2020
2096,Carla Suarez Navarro,0.3333333333333333,50.0,0.3333333333333333,31.0,8.666666666666666,52.0,3,2020
2097,Jil Teichmann,3.0,45.55555555555556,2.4444444444444446,27.444444444444443,10.222222222222221,52.0,9,2020
2098,Ajla Tomljanovic,3.5,42.5,5.0,27.25,8.25,52.0,8,2020
2099,Venus Williams,3.8333333333333335,55.5,8.833333333333334,35.5,12.666666666666666,55.0,6,2020
2100,Katerina Siniakova,2.3333333333333335,38.0,2.3333333333333335,20.444444444444443,9.444444444444445,55.0,9,2020
2101,Alize Cornet,1.2857142857142858,49.57142857142857,5.142857142857143,31.142857142857142,11.0,56.0,7,2020
2102,Fiona Ferro,0.6666666666666666,40.333333333333336,2.3333333333333335,22.333333333333332,9.333333333333334,58.0,3,2020
2103,Anna Blinkova,1.6,49.4,7.2,27.2,15.6,58.0,5,2020
2104,Viktoria Hruncakova,4.428571428571429,34.0,3.4285714285714284,20.428571428571427,8.285714285714286,60.0,7,2020
2105,Bernarda Pera,3.0,40.857142857142854,6.0,26.857142857142858,8.571428571428571,60.0,7,2020
2106,Lauren Davis,0.7142857142857143,48.57142857142857,1.7142857142857142,26.0,10.857142857142858,60.0,7,2020
2107,Kristyna Pliskova,9.8,51.8,6.0,35.4,9.2,62.0,5,2020
2108,Zarina Diyas,1.4,55.8,2.0,30.2,8.8,63.0,5,2020
2109,Jessica Pegula,1.8,40.6,2.4,23.4,9.6,63.0,5,2020
2110,Laura Siegemund,0.8,38.2,2.4,20.6,6.6,64.0,5,2020
2111,Tamara Zidansek,0.4444444444444444,46.111111111111114,2.888888888888889,25.0,9.666666666666666,64.0,9,2020
2112,Sara Sorribes Tormo,0.125,48.625,3.5,25.625,12.0,65.0,8,2020
2113,Daria Kasatkina,0.7777777777777778,43.22222222222222,5.555555555555555,23.11111111111111,8.777777777777779,68.0,9,2020
2114,Arantxa Rus,2.3333333333333335,57.0,3.5,33.0,10.0,68.0,6,2020
2115,Aliaksandra Sasnovich,3.0,50.75,3.75,33.25,10.25,69.0,4,2020
2116,Sorana Cirstea,2.6666666666666665,50.0,3.3333333333333335,31.0,10.333333333333334,70.0,6,2020
2117,Lin Zhu,0.2,46.4,2.0,26.8,10.6,70.0,5,2020
2118,Nao Hibino,0.6666666666666666,47.666666666666664,3.6666666666666665,24.666666666666668,9.0,71.0,3,2020
2119,Kirsten Flipkens,0.6666666666666666,55.5,1.8333333333333333,32.0,9.5,72.0,6,2020
2120,Irina Camelia Begu,0.5,33.5,1.5,20.5,7.5,73.0,2,2020
2121,Camila Giorgi,3.2,43.4,6.8,28.0,10.4,74.0,5,2020
2122,Barbora Krejcikova,6.0,53.0,4.0,37.5,10.5,74.0,2,2020
2123,Christina Mchale,1.8333333333333333,40.0,2.6666666666666665,22.166666666666668,9.0,75.0,6,2020
2124,Viktorija Golubic,0.5,43.0,6.0,24.5,10.5,76.0,2,2020
2125,Taylor Townsend,3.6666666666666665,63.333333333333336,2.6666666666666665,39.666666666666664,12.0,77.0,3,2020
2126,Misaki Doi,1.2,57.0,5.0,32.4,12.4,77.0,5,2020
2127,Madison Brengle,0.3333333333333333,55.333333333333336,5.0,30.666666666666668,11.0,80.0,3,2020
2128,Nina Stojanovic,1.7142857142857142,29.428571428571427,4.428571428571429,18.857142857142858,5.857142857142857,81.0,7,2020
2129,Tatjana Maria,3.4,35.8,3.2,18.8,10.0,83.0,5,2020
2130,Kateryna Baindl,3.2,50.8,2.2,28.2,10.2,83.0,5,2020
2131,Danka Kovinic,4.25,47.25,7.25,30.75,8.75,86.0,4,2020
2132,Timea Babos,1.5,41.0,2.75,28.25,6.5,86.0,4,2020
2133,Vitalia Diatchenko,1.0,56.333333333333336,7.666666666666667,31.333333333333332,12.666666666666666,87.0,3,2020
2134,Patricia Maria Tig,0.0,34.0,3.0,17.0,9.0,88.0,1,2020
2135,Anastasia Potapova,4.333333333333333,40.666666666666664,3.3333333333333335,27.0,8.0,89.0,3,2020
2136,Ana Bogdan,3.5,51.0,3.5,36.5,5.5,90.0,2,2020
2137,Monica Puig,2.0,59.0,7.0,32.0,14.0,91.0,1,2020
2138,Kristie Ahn,1.25,37.0,3.5,21.75,9.75,92.0,4,2020
2139,Shelby Rogers,3.0,38.0,2.0,25.0,5.0,93.0,1,2020
2140,Paula Badosa,5.5,50.5,5.5,33.5,10.5,94.0,2,2020
2141,Jasmine Paolini,1.6666666666666667,46.0,2.0,24.0,12.333333333333334,94.0,3,2020
2142,Varvara Gracheva,0.0,36.0,4.0,21.0,12.0,95.0,1,2020
2143,Samantha Stosur,1.3333333333333333,42.0,3.3333333333333335,24.0,7.666666666666667,97.0,3,2020
2144,Marta Kostyuk,5.0,44.0,6.0,26.0,12.0,98.0,1,2020
2145,Margarita Gasparyan,0.0,38.0,2.0,19.0,10.0,100.0,1,2020
2146,Kaia Kanepi,1.0,39.0,3.0,22.0,11.0,100.0,1,2020
2147,Ashleigh Barty,4.333333333333333,39.333333333333336,4.666666666666667,27.666666666666668,8.0,1.0,4,2021
2148,Aryna Sabalenka,6.0,50.8,7.5,33.5,9.1,2.0,12,2021
2149,Simona Halep,1.4444444444444444,38.0,1.5555555555555556,20.333333333333332,10.11111111111111,2.0,10,2021
2150,Naomi Osaka,5.5,33.5,3.25,23.5,8.0,2.0,5,2021
2151,Barbora Krejcikova,3.769230769230769,44.53846153846154,4.0,28.0,9.846153846153847,3.0,14,2021
2152,Karolina Pliskova,5.0,43.9,5.2,26.8,8.3,3.0,12,2021
2153,Iga Swiatek,2.6666666666666665,40.22222222222222,3.5555555555555554,25.0,8.555555555555555,4.0,11,2021
2154,Sofia Kenin,1.0,52.0,3.2,32.2,9.2,4.0,5,2021
2155,Elina Svitolina,3.1666666666666665,48.916666666666664,3.25,31.75,11.25,5.0,13,2021
2156,Garbine Muguruza,4.181818181818182,53.0,2.5454545454545454,31.545454545454547,10.727272727272727,5.0,12,2021
2157,Maria Sakkari,3.6153846153846154,41.46153846153846,3.923076923076923,26.307692307692307,9.615384615384615,6.0,15,2021
2158,Bianca Andreescu,2.625,50.875,3.25,30.625,9.25,7.0,8,2021
2159,Anett Kontaveit,2.272727272727273,50.72727272727273,3.3636363636363638,30.09090909090909,11.0,8.0,13,2021
2160,Ons Jabeur,3.3636363636363638,36.81818181818182,3.4545454545454546,24.09090909090909,8.818181818181818,8.0,13,2021
2161,Petra Kvitova,4.111111111111111,48.44444444444444,4.666666666666667,29.555555555555557,10.444444444444445,8.0,11,2021
2162,Angelique Kerber,0.9,41.3,4.5,23.2,9.4,9.0,10,2021
2163,Paula Badosa,3.727272727272727,48.81818181818182,6.636363636363637,30.181818181818183,10.363636363636363,10.0,12,2021
2164,Serena Williams,1.5,11.5,0.5,7.5,2.0,11.0,2,2021
2165,Belinda Bencic,3.272727272727273,36.54545454545455,5.454545454545454,23.09090909090909,7.7272727272727275,11.0,12,2021
2166,Kiki Bertens,2.0,34.333333333333336,4.0,19.666666666666668,8.0,11.0,4,2021
2167,Anastasia Pavlyuchenkova,2.3076923076923075,52.15384615384615,4.923076923076923,31.153846153846153,9.923076923076923,12.0,15,2021
2168,Jennifer Brady,2.5,46.5,3.6666666666666665,29.5,9.0,13.0,7,2021
2169,Victoria Azarenka,1.75,32.875,3.625,20.125,7.0,13.0,9,2021
2170,Johanna Konta,2.1666666666666665,37.333333333333336,1.6666666666666667,24.166666666666668,5.833333333333333,14.0,6,2021
2171,Elise Mertens,3.272727272727273,38.27272727272727,6.363636363636363,23.272727272727273,10.181818181818182,15.0,12,2021
2172,Elena Rybakina,5.6923076923076925,46.30769230769231,3.6923076923076925,31.46153846153846,8.153846153846153,16.0,16,2021
2173,Petra Martic,3.230769230769231,44.23076923076923,3.230769230769231,27.923076923076923,8.692307692307692,18.0,13,2021
2174,Coco Gauff,6.0,49.333333333333336,7.0,32.22222222222222,9.0,19.0,10,2021
2175,Madison Keys,4.555555555555555,40.0,2.888888888888889,25.333333333333332,8.777777777777779,19.0,9,2021
2176,Marketa Vondrousova,2.5833333333333335,40.5,5.333333333333333,24.083333333333332,10.083333333333334,20.0,13,2021
2177,Emma Raducanu,3.3333333333333335,57.333333333333336,4.0,33.0,11.666666666666666,20.0,3,2021
2178,Karolina Muchova,2.5,32.0,1.3333333333333333,19.5,5.5,23.0,6,2021
2179,Jessica Pegula,2.6,47.0,3.2,28.8,9.9,24.0,12,2021
2180,Danielle Collins,2.727272727272727,37.72727272727273,4.909090909090909,23.454545454545453,9.727272727272727,25.0,11,2021
2181,Alison Riske Amritraj,2.3333333333333335,42.77777777777778,3.2222222222222223,24.666666666666668,9.333333333333334,26.0,11,2021
2182,Daria Kasatkina,1.4545454545454546,40.18181818181818,4.181818181818182,24.181818181818183,9.272727272727273,26.0,11,2021
2183,Yulia Putintseva,1.0,51.92307692307692,3.4615384615384617,31.153846153846153,10.076923076923077,28.0,14,2021
2184,Leylah Fernandez,1.25,45.0,5.875,24.75,11.0,28.0,9,2021
2185,Jelena Ostapenko,2.090909090909091,44.0,5.545454545454546,26.90909090909091,9.181818181818182,29.0,13,2021
2186,Ekaterina Alexandrova,4.214285714285714,48.07142857142857,5.571428571428571,31.0,11.071428571428571,30.0,15,2021
2187,Veronika Kudermetova,4.4375,39.4375,3.3125,24.625,9.5625,31.0,17,2021
2188,Donna Vekic,4.444444444444445,49.0,7.333333333333333,32.0,9.0,32.0,10,2021
2189,Amanda Anisimova,3.0,57.42857142857143,3.7142857142857144,36.57142857142857,11.714285714285714,32.0,7,2021
2190,Tamara Zidansek,0.8333333333333334,39.25,2.75,23.083333333333332,6.583333333333333,33.0,12,2021
2191,Camila Giorgi,2.111111111111111,31.0,6.0,19.11111111111111,7.888888888888889,33.0,10,2021
2192,Sara Sorribes Tormo,0.3,48.8,2.5,25.0,10.1,34.0,13,2021
2193,Qiang Wang,4.25,44.25,3.875,25.875,10.75,34.0,9,2021
2194,Svetlana Kuznetsova,1.6666666666666667,42.333333333333336,2.0,22.166666666666668,9.833333333333334,35.0,6,2021
2195,Shuai Zhang,1.7692307692307692,44.69230769230769,3.6153846153846154,25.0,11.538461538461538,35.0,13,2021
2196,Nadia Podoroska,2.3636363636363638,45.36363636363637,3.727272727272727,27.90909090909091,8.909090909090908,37.0,12,2021
2197,Sorana Cirstea,1.6666666666666667,42.916666666666664,2.0,24.833333333333332,9.416666666666666,37.0,12,2021
2198,Jil Teichmann,1.9230769230769231,41.30769230769231,3.4615384615384617,24.76923076923077,8.76923076923077,38.0,14,2021
2199,Barbora Strycova,0.0,38.5,4.0,20.0,7.5,38.0,2,2021
2200,Sloane Stephens,1.4166666666666667,51.25,2.0833333333333335,29.666666666666668,9.666666666666666,40.0,12,2021
2201,Saisai Zheng,1.0,46.083333333333336,2.0833333333333335,26.5,9.833333333333334,42.0,13,2021
2202,Shelby Rogers,3.1538461538461537,44.76923076923077,2.6153846153846154,26.923076923076923,9.384615384615385,42.0,13,2021
2203,Liudmila Samsonova,5.0,34.142857142857146,5.142857142857143,22.0,6.857142857142857,42.0,7,2021
2204,Fiona Ferro,1.1818181818181819,50.45454545454545,3.5454545454545454,29.454545454545453,11.272727272727273,43.0,12,2021
2205,Ajla Tomljanovic,2.4285714285714284,46.642857142857146,4.571428571428571,28.5,9.428571428571429,43.0,15,2021
2206,Caroline Garcia,3.1333333333333333,44.2,2.1333333333333333,25.266666666666666,9.466666666666667,43.0,16,2021
2207,Magda Linette,2.75,42.75,3.25,28.75,9.0,43.0,10,2021
2208,Viktorija Golubic,0.0,52.142857142857146,2.142857142857143,29.714285714285715,10.571428571428571,45.0,8,2021
2209,Dayana Yastremska,4.6,46.3,6.0,28.6,9.7,46.0,11,2021
2210,Marie Bouzkova,1.7692307692307692,52.23076923076923,4.153846153846154,28.76923076923077,10.692307692307692,47.0,13,2021
2211,Ann Li,2.4285714285714284,46.142857142857146,3.857142857142857,28.142857142857142,10.142857142857142,48.0,7,2021
2212,Clara Tauson,2.5,49.75,3.0,27.75,15.25,48.0,4,2021
2213,Laura Siegemund,0.6666666666666666,45.0,4.666666666666667,24.666666666666668,9.666666666666666,49.0,8,2021
2214,Polona Hercog,4.666666666666667,36.5,3.6666666666666665,24.666666666666668,6.166666666666667,49.0,6,2021
2215,Katerina Siniakova,1.6666666666666667,54.75,6.75,31.666666666666668,13.583333333333334,50.0,12,2021
2216,Kristina Mladenovic,0.6923076923076923,42.07692307692308,6.153846153846154,23.076923076923077,10.76923076923077,50.0,14,2021
2217,Tereza Martincova,1.5,42.625,2.625,22.75,9.25,51.0,9,2021
2218,Jasmine Paolini,1.0,47.666666666666664,3.0,26.416666666666668,9.833333333333334,51.0,13,2021
2219,Anhelina Kalinina,1.3333333333333333,42.333333333333336,5.166666666666667,23.833333333333332,10.0,52.0,7,2021
2220,Marta Kostyuk,3.1,46.6,5.3,27.0,10.4,53.0,10,2021
2221,Anastasija Sevastova,1.7272727272727273,44.36363636363637,3.272727272727273,25.454545454545453,10.454545454545455,53.0,12,2021
2222,Alize Cornet,1.0666666666666667,43.86666666666667,4.2,25.466666666666665,10.266666666666667,53.0,16,2021
2223,Rebecca Peterson,1.8333333333333333,44.833333333333336,3.5,25.666666666666668,9.333333333333334,54.0,13,2021
2224,Irina Camelia Begu,2.4,45.8,4.1,27.9,8.6,56.0,10,2021
2225,Patricia Maria Tig,2.0,36.75,3.0,21.25,9.25,56.0,4,2021
2226,Heather Watson,5.0,44.25,4.416666666666667,28.166666666666668,9.416666666666666,57.0,13,2021
2227,Alison Van Uytvanck,1.7777777777777777,33.55555555555556,2.111111111111111,19.333333333333332,7.888888888888889,57.0,10,2021
2228,Kaia Kanepi,3.75,36.875,5.375,24.0,9.375,60.0,8,2021
2229,Arantxa Rus,2.0,44.666666666666664,3.2222222222222223,27.22222222222222,9.444444444444445,61.0,9,2021
2230,Anna Blinkova,2.6,35.8,5.7,21.4,9.4,61.0,10,2021
2231,Bernarda Pera,1.3636363636363635,47.72727272727273,6.090909090909091,26.727272727272727,12.545454545454545,62.0,11,2021
2232,Camila Osorio,0.6,34.2,6.0,17.8,10.2,63.0,6,2021
2233,Danka Kovinic,2.0,28.0,4.363636363636363,16.0,8.181818181818182,63.0,11,2021
2234,Mayar Sherif,1.0,50.333333333333336,1.3333333333333333,24.666666666666668,11.0,64.0,3,2021
2235,Andrea Petkovic,2.0,43.0,3.2857142857142856,25.285714285714285,8.285714285714286,64.0,7,2021
2236,Nuria Parrizas Diaz,0.4,69.8,1.8,36.4,13.6,65.0,5,2021
2237,Martina Trevisan,0.6666666666666666,41.333333333333336,3.0,22.333333333333332,8.5,66.0,6,2021
2238,Su Wei Hsieh,0.2222222222222222,38.55555555555556,3.111111111111111,18.22222222222222,10.666666666666666,67.0,9,2021
2239,Anastasia Potapova,2.2222222222222223,38.666666666666664,5.0,22.11111111111111,10.222222222222221,68.0,9,2021
2240,Greet Minnen,2.0,39.2,2.4,23.0,8.4,69.0,5,2021
2241,Kristyna Pliskova,7.4,56.0,5.4,39.8,9.4,70.0,5,2021
2242,Nao Hibino,2.0,40.0,2.0,22.428571428571427,9.428571428571429,71.0,8,2021
2243,Lauren Davis,2.2222222222222223,33.22222222222222,4.0,19.666666666666668,8.444444444444445,75.0,9,2021
2244,Clara Burel,1.75,40.0,5.0,21.75,12.25,76.0,4,2021
2245,Ana Konjuh,3.8,47.2,8.0,29.0,11.2,77.0,5,2021
2246,Varvara Gracheva,1.2307692307692308,43.61538461538461,2.6153846153846154,24.46153846153846,9.384615384615385,77.0,13,2021
2247,Misaki Doi,0.625,33.125,3.0,17.75,9.625,77.0,9,2021
2248,Madison Brengle,0.0,44.5,3.125,23.75,9.5,77.0,8,2021
2249,Venus Williams,4.666666666666667,47.666666666666664,3.3333333333333335,27.666666666666668,10.0,79.0,3,2021
2250,Zarina Diyas,2.0,27.75,2.5,16.5,6.75,80.0,5,2021
2251,Christina Mchale,2.0,42.0,2.0,22.2,10.4,82.0,5,2021
2252,Anna Karolina Schmiedlova,1.6666666666666667,42.833333333333336,3.5,23.5,12.166666666666666,83.0,6,2021
2253,Elena Gabriela Ruse,1.3333333333333333,36.666666666666664,4.666666666666667,20.333333333333332,13.333333333333334,85.0,3,2021
2254,Aliaksandra Sasnovich,2.230769230769231,52.15384615384615,3.923076923076923,29.384615384615383,12.615384615384615,85.0,13,2021
2255,Kirsten Flipkens,3.0,44.25,3.5,25.75,8.25,86.0,4,2021
2256,Nina Stojanovic,3.4444444444444446,45.22222222222222,4.444444444444445,26.22222222222222,10.444444444444445,87.0,11,2021
2257,Oceane Dodin,6.0,39.333333333333336,10.666666666666666,27.0,10.333333333333334,88.0,3,2021
2258,Kaja Juvan,4.4,38.4,2.8,26.2,7.2,91.0,5,2021
2259,Lin Zhu,2.75,44.25,3.75,28.0,7.25,91.0,4,2021
2260,Ana Bogdan,4.0,45.0,2.5,26.5,8.25,93.0,4,2021
2261,Claire Liu,2.5,44.0,2.0,26.5,9.5,94.0,2,2021
2262,Yafan Wang,2.5,57.5,3.75,32.25,13.25,95.0,4,2021
2263,Viktoria Hruncakova,3.5,31.0,2.5,14.0,8.5,98.0,2,2021
2264,Jaqueline Cristian,4.0,56.0,4.0,28.0,16.0,100.0,1,2021
2265,Iga Swiatek,3.4285714285714284,57.142857142857146,4.428571428571429,33.857142857142854,13.285714285714286,1.0,7,2022
2266,Anett Kontaveit,2.1818181818181817,48.27272727272727,3.0,28.636363636363637,9.090909090909092,2.0,11,2022
2267,Aryna Sabalenka,4.142857142857143,46.714285714285715,10.0,30.571428571428573,9.142857142857142,2.0,15,2022
2268,Ons Jabeur,2.0833333333333335,37.916666666666664,3.25,23.166666666666668,8.833333333333334,2.0,12,2022
2269,Garbine Muguruza,2.7,41.1,3.1,25.1,7.6,3.0,10,2022
2270,Jessica Pegula,1.75,42.125,3.8125,25.875,9.8125,3.0,16,2022
2271,Maria Sakkari,4.0,47.357142857142854,4.357142857142857,30.285714285714285,8.928571428571429,3.0,14,2022
2272,Barbora Krejcikova,3.7,41.0,5.4,25.7,8.7,3.0,10,2022
2273,Paula Badosa,2.9285714285714284,40.357142857142854,4.071428571428571,24.071428571428573,9.357142857142858,3.0,15,2022
2274,Coco Gauff,4.0625,50.1875,5.25,28.625,10.5625,4.0,17,2022
2275,Simona Halep,2.6666666666666665,44.5,4.0,27.666666666666668,9.5,6.0,7,2022
2276,Caroline Garcia,5.5,41.07142857142857,3.642857142857143,26.785714285714285,6.928571428571429,6.0,14,2022
2277,Daria Kasatkina,0.7857142857142857,46.5,3.7142857142857144,24.214285714285715,10.0,8.0,15,2022
2278,Karolina Pliskova,5.0,46.2,6.4,29.4,8.1,8.0,12,2022
2279,Emma Raducanu,2.5833333333333335,52.25,4.083333333333333,30.0,10.5,10.0,12,2022
2280,Belinda Bencic,3.5454545454545454,54.54545454545455,5.7272727272727275,35.18181818181818,11.545454545454545,11.0,12,2022
2281,Anastasia Pavlyuchenkova,3.0,45.0,4.0,27.0,9.0,11.0,1,2022
2282,Danielle Collins,3.1666666666666665,36.333333333333336,7.666666666666667,23.666666666666668,10.166666666666666,11.0,7,2022
2283,Madison Keys,4.142857142857143,48.785714285714285,3.0714285714285716,30.785714285714285,9.928571428571429,11.0,15,2022
2284,Sofia Kenin,1.2,46.2,2.4,28.4,7.2,12.0,5,2022
2285,Veronika Kudermetova,5.071428571428571,41.285714285714285,2.9285714285714284,27.071428571428573,6.928571428571429,12.0,14,2022
2286,Elena Rybakina,6.833333333333333,38.0,2.5,27.166666666666668,6.75,12.0,16,2022
2287,Jelena Ostapenko,2.6923076923076925,43.07692307692308,3.769230769230769,25.307692307692307,9.076923076923077,12.0,13,2022
2288,Leylah Fernandez,1.8888888888888888,44.0,5.0,26.444444444444443,9.444444444444445,13.0,10,2022
2289,Naomi Osaka,5.285714285714286,36.857142857142854,2.142857142857143,26.142857142857142,7.428571428571429,13.0,9,2022
2290,Beatriz Haddad Maia,2.0,43.46666666666667,3.8,26.533333333333335,9.533333333333333,15.0,16,2022
2291,Elina Svitolina,3.0,59.857142857142854,3.4285714285714284,36.57142857142857,13.0,15.0,8,2022
2292,Angelique Kerber,0.5,48.75,3.5,25.75,12.25,15.0,4,2022
2293,Victoria Azarenka,1.7,41.5,5.4,25.4,9.2,15.0,11,2022
2294,Petra Kvitova,3.8461538461538463,42.53846153846154,4.3076923076923075,26.53846153846154,8.846153846153847,17.0,13,2022
2295,Ekaterina Alexandrova,4.083333333333333,45.75,7.0,29.666666666666668,8.833333333333334,19.0,12,2022
2296,Elise Mertens,3.5,42.642857142857146,7.214285714285714,28.0,9.857142857142858,20.0,15,2022
2297,Jil Teichmann,1.9285714285714286,44.857142857142854,3.4285714285714284,26.5,9.071428571428571,21.0,14,2022
2298,Amanda Anisimova,3.0,42.0,3.2857142857142856,25.571428571428573,9.0,22.0,8,2022
2299,Liudmila Samsonova,3.6666666666666665,40.44444444444444,4.333333333333333,25.666666666666668,9.11111111111111,22.0,9,2022
2300,Tamara Zidansek,1.5,48.375,4.0,29.0,10.375,22.0,8,2022
2301,Alison Riske Amritraj,2.9285714285714284,48.42857142857143,3.2142857142857144,27.5,9.5,23.0,14,2022
2302,Martina Trevisan,1.0,42.0,4.857142857142857,22.857142857142858,11.428571428571429,26.0,9,2022
2303,Shuai Zhang,1.0666666666666667,40.8,3.2666666666666666,22.933333333333334,7.933333333333334,26.0,15,2022
2304,Sorana Cirstea,2.1666666666666665,43.083333333333336,2.6666666666666665,25.666666666666668,9.583333333333334,27.0,12,2022
2305,Qinwen Zheng,6.666666666666667,41.888888888888886,7.333333333333333,30.22222222222222,10.222222222222221,28.0,9,2022
2306,Kaia Kanepi,4.555555555555555,39.666666666666664,3.888888888888889,26.11111111111111,7.555555555555555,29.0,9,2022
2307,Camila Giorgi,3.0,42.875,9.0,27.375,8.875,29.0,8,2022
2308,Shelby Rogers,3.5833333333333335,48.0,3.4166666666666665,29.833333333333332,10.083333333333334,30.0,12,2022
2309,Aliaksandra Sasnovich,1.9,59.3,4.7,34.5,10.6,31.0,10,2022
2310,Alize Cornet,2.588235294117647,44.11764705882353,5.0,27.705882352941178,9.117647058823529,31.0,17,2022
2311,Sara Sorribes Tormo,0.5,60.2,3.7,30.4,12.0,32.0,10,2022
2312,Marketa Vondrousova,5.5,56.5,5.5,38.25,9.75,33.0,5,2022
2313,Ajla Tomljanovic,2.2,44.4,5.066666666666666,26.333333333333332,9.4,33.0,17,2022
