,winner_name,w_ace,w_1stIn%,w_df,w_1stWon,w_bpFaced,winner_rank,matches_won,year,l_ace,l_1stIn,l_df,l_1stWon,l_bpFaced,loser_rank,matches_lost,W/L%
140,Nicolas Kiefer,6.933333333333334,0.5300398944238768,3.466666666666667,28.866666666666667,4.6,21.0,16,2005,6.615384615384615,40.84615384615385,4.384615384615385,27.846153846153847,8.076923076923077,21.0,13,0.5517241379310345
141,Taylor Dent,7.833333333333333,0.547349201132612,5.708333333333333,31.708333333333332,4.5,21.0,24,2005,7.866666666666666,45.4,6.933333333333334,32.333333333333336,8.266666666666667,21.0,15,0.6153846153846154
142,Juan Carlos Ferrero,3.2777777777777777,0.6342628519784139,1.5,32.388888888888886,4.833333333333333,22.0,18,2005,3.076923076923077,56.38461538461539,2.1538461538461537,37.30769230769231,8.923076923076923,16.0,13,0.5806451612903226
143,Juan Ignacio Chela,3.4,0.6427835920407141,1.8,32.25,4.6,23.0,20,2005,4.071428571428571,48.57142857142857,2.642857142857143,31.857142857142858,8.285714285714286,23.0,14,0.5882352941176471
144,Jiri Novak,5.25,0.6526308032277621,1.75,29.25,3.625,23.0,9,2005,3.0,41.77777777777778,3.111111111111111,26.11111111111111,8.333333333333334,23.0,10,0.47368421052631576
145,Olivier Rochus,2.0833333333333335,0.6057614551844895,3.0416666666666665,35.25,6.416666666666667,24.0,24,2005,1.2307692307692308,46.92307692307692,2.6153846153846154,29.53846153846154,8.76923076923077,24.0,13,0.6486486486486487
146,Max Mirnyi,13.642857142857142,0.6222641782551619,4.142857142857143,39.92857142857143,4.5,25.0,16,2005,13.666666666666666,60.333333333333336,4.0,44.583333333333336,7.666666666666667,25.0,12,0.5714285714285714
147,Paradorn Srichaphan,7.333333333333333,0.5915113448235985,2.6666666666666665,34.541666666666664,4.375,27.0,27,2005,5.777777777777778,51.5,4.111111111111111,35.833333333333336,7.777777777777778,27.0,18,0.6
148,Jarkko Nieminen,2.6,0.6790074724083333,1.6666666666666667,40.53333333333333,6.666666666666667,30.0,17,2005,2.5555555555555554,52.111111111111114,2.2222222222222223,32.77777777777778,9.333333333333334,30.0,9,0.6538461538461539
149,James Blake,8.0625,0.6071144728160289,2.3125,36.4375,4.4375,33.0,16,2005,9.25,62.25,4.5,41.0,9.25,49.0,4,0.8
150,Tomas Berdych,9.833333333333334,0.5650913634607614,2.6666666666666665,35.666666666666664,4.0,33.0,12,2005,6.357142857142857,44.07142857142857,3.7857142857142856,30.285714285714285,9.0,33.0,14,0.46153846153846156
151,Xavier Malisse,9.117647058823529,0.6003679007066278,2.1176470588235294,35.705882352941174,5.647058823529412,34.0,17,2005,7.615384615384615,45.53846153846154,2.0,31.076923076923077,7.923076923076923,34.0,13,0.5666666666666667
152,Jurgen Melzer,5.5,0.5729703353177527,2.3,32.1,5.1,34.0,12,2005,3.7142857142857144,47.785714285714285,2.5714285714285716,30.857142857142858,8.714285714285714,33.0,14,0.46153846153846156
153,Florian Mayer,6.6,0.6019223300340322,3.2,34.0,4.4,35.0,5,2005,2.75,35.625,2.875,22.375,7.625,35.0,8,0.38461538461538464
154,Greg Rusedski,11.357142857142858,0.5509130120744549,6.785714285714286,39.57142857142857,5.285714285714286,35.0,16,2005,7.75,48.0,4.166666666666667,35.333333333333336,6.25,30.0,13,0.5517241379310345
155,Fernando Verdasco,7.857142857142857,0.6395789371836245,5.071428571428571,38.0,3.7857142857142856,36.0,15,2005,5.333333333333333,49.25,4.166666666666667,31.833333333333332,8.166666666666666,36.0,13,0.5357142857142857
156,Mardy Fish,16.166666666666668,0.5493608243161994,3.8333333333333335,42.0,8.666666666666666,37.0,6,2005,8.714285714285714,34.142857142857146,2.857142857142857,24.714285714285715,6.428571428571429,35.0,7,0.46153846153846156
157,Rainer Schuettler,4.875,0.5661705946913469,2.25,29.875,6.125,38.0,9,2005,3.090909090909091,40.0,5.090909090909091,24.818181818181817,10.090909090909092,38.0,11,0.45
158,Karol Beck,6.076923076923077,0.5237394961095128,3.923076923076923,31.307692307692307,7.461538461538462,39.0,15,2005,5.235294117647059,37.411764705882355,4.352941176470588,25.705882352941178,8.588235294117647,36.0,18,0.45454545454545453
159,Robin Soderling,12.0,0.6133706866681378,3.2857142857142856,40.42857142857143,6.142857142857143,41.0,7,2005,9.6,50.2,5.2,34.7,9.9,30.0,10,0.4117647058823529
160,Victor Hanescu,8.666666666666666,0.6564816905226143,2.0,42.666666666666664,7.5,42.0,6,2005,7.4,63.8,2.4,42.2,9.8,40.0,5,0.5454545454545454
161,Paul Henri Mathieu,7.8,0.5221850444138662,2.6,30.0,4.6,43.0,10,2005,2.7777777777777777,34.666666666666664,3.3333333333333335,22.0,7.333333333333333,43.0,9,0.5263157894736842
162,Jose Acasuso,9.555555555555555,0.5401602042071597,1.6666666666666667,31.333333333333332,2.5555555555555554,44.0,9,2005,9.5,47.9,4.2,34.1,7.9,43.0,10,0.47368421052631576
163,Davide Sanguinetti,7.375,0.599382335711612,1.375,44.75,8.125,44.0,8,2005,5.0,45.875,1.125,30.125,9.875,44.0,8,0.5
164,Gael Monfils,11.333333333333334,0.585388648026077,2.1666666666666665,29.833333333333332,5.5,45.0,6,2005,9.6,43.8,2.6,32.4,6.4,37.0,5,0.5454545454545454
165,Igor Andreev,4.4,0.5508322756673885,3.2,30.5,4.7,48.0,10,2005,4.769230769230769,45.76923076923077,2.230769230769231,31.153846153846153,8.538461538461538,37.0,13,0.43478260869565216
166,Cyril Saulnier,10.272727272727273,0.5946858495895777,1.7272727272727273,35.90909090909091,3.909090909090909,50.0,11,2005,5.8,47.0,2.3333333333333335,32.666666666666664,6.666666666666667,48.0,15,0.4230769230769231
167,Ricardo Mello,3.125,0.6700413364856059,1.5,35.0,3.5,50.0,8,2005,2.4166666666666665,44.833333333333336,2.4166666666666665,27.0,9.666666666666666,50.0,12,0.4
168,Michael Llodra,5.75,0.7132719055186558,1.5,41.0,3.5,52.0,4,2005,4.25,47.0,2.625,31.875,6.75,50.0,8,0.3333333333333333
169,Fabrice Santoro,4.9,0.6059319414608185,1.4,35.2,6.4,52.0,10,2005,2.3333333333333335,42.44444444444444,1.3333333333333333,24.11111111111111,9.777777777777779,49.0,9,0.5263157894736842
170,Christophe Rochus,2.0,0.6023658284491007,2.5,28.666666666666668,4.833333333333333,52.0,6,2005,2.0,45.125,4.625,28.375,9.0,48.0,8,0.42857142857142855
171,Tomas Zib,4.0,0.5414448106828939,1.5,27.5,3.75,52.0,4,2005,2.8,39.7,2.0,25.8,7.0,52.0,10,0.2857142857142857
172,Mariano Zabaleta,5.75,0.5592757936507937,5.75,32.5,2.5,52.0,4,2005,5.2,41.8,5.0,28.6,8.4,51.0,5,0.4444444444444444
173,Kenneth Carlsen,8.416666666666666,0.6324421989209839,1.5,38.916666666666664,4.25,53.0,13,2005,5.214285714285714,44.642857142857146,3.2857142857142856,31.285714285714285,8.928571428571429,53.0,14,0.48148148148148145
174,Alberto Martin,4.4,0.561948611866631,3.4,40.0,9.0,54.0,5,2005,2.4545454545454546,37.18181818181818,4.636363636363637,24.363636363636363,8.545454545454545,54.0,11,0.3125
175,Albert Costa,7.0,0.6420031962628312,1.0,24.333333333333332,4.0,56.0,3,2005,1.3333333333333333,53.666666666666664,2.3333333333333335,33.333333333333336,11.0,46.0,3,0.5
176,Agustin Calleri,10.4,0.6033165720899174,4.4,40.2,5.6,58.0,5,2005,7.666666666666667,48.888888888888886,5.0,34.888888888888886,7.777777777777778,58.0,9,0.35714285714285715
177,Hyung Taik Lee,4.8,0.6669560994560995,1.8,28.8,3.4,58.0,5,2005,3.1818181818181817,51.72727272727273,2.272727272727273,33.09090909090909,9.363636363636363,58.0,11,0.3125
178,Gilles Muller,13.416666666666666,0.6006659288261703,3.3333333333333335,40.333333333333336,4.5,59.0,13,2005,7.636363636363637,44.09090909090909,3.6363636363636362,28.818181818181817,8.636363636363637,59.0,13,0.5
179,Ivo Karlovic,21.444444444444443,0.6546294546992356,3.7777777777777777,49.888888888888886,2.3333333333333335,60.0,9,2005,18.636363636363637,60.27272727272727,6.090909090909091,47.45454545454545,7.7272727272727275,59.0,11,0.45
180,Stan Wawrinka,24.5,0.5876187570818443,9.5,72.5,7.5,62.0,2,2005,5.5,46.5,3.25,29.25,10.75,55.0,4,0.3333333333333333
181,Luis Horna,9.571428571428571,0.6373613426086688,1.2857142857142858,36.714285714285715,3.7142857142857144,62.0,7,2005,8.25,57.5,3.75,42.416666666666664,6.25,39.0,12,0.3684210526315789
182,Kevin Kim,6.6,0.5932060469359796,3.066666666666667,35.266666666666666,5.066666666666666,63.0,15,2005,4.352941176470588,47.05882352941177,2.5294117647058822,32.05882352941177,8.588235294117647,63.0,17,0.46875
183,Wayne Arthurs,15.88888888888889,0.560818079678188,3.5555555555555554,34.22222222222222,3.0,63.0,9,2005,11.285714285714286,46.0,7.0,35.857142857142854,4.714285714285714,63.0,7,0.5625
184,Jan Hernych,3.3333333333333335,0.6548035226206141,2.2222222222222223,34.22222222222222,6.0,64.0,9,2005,1.75,48.5,2.75,28.75,9.416666666666666,61.0,12,0.42857142857142855
185,Julien Benneteau,1.0,0.7453703703703703,0.5,31.0,3.0,65.0,2,2005,2.3333333333333335,43.333333333333336,2.8333333333333335,25.666666666666668,8.666666666666666,62.0,6,0.25
186,Philipp Kohlschreiber,7.0,0.6009803921568627,1.0,27.0,2.0,66.0,3,2005,4.0,38.888888888888886,3.2222222222222223,25.333333333333332,7.888888888888889,64.0,9,0.25
187,Potito Starace,3.0,0.8433716707021792,0.5,33.5,4.0,66.0,4,2005,4.833333333333333,62.666666666666664,4.0,40.666666666666664,9.166666666666666,65.0,6,0.4
188,Jonas Bjorkman,3.857142857142857,0.5302280980757997,3.2857142857142856,26.571428571428573,4.142857142857143,66.0,7,2005,3.9,39.3,4.1,25.6,8.3,66.0,10,0.4117647058823529
189,Arnaud Clement,8.0,0.5164875461905165,2.6666666666666665,44.0,6.666666666666667,68.0,3,2005,3.5,53.5,4.5,34.5,11.0,68.0,2,0.6
190,Sjeng Schalken,0.6666666666666666,0.6966666666666667,2.6666666666666665,36.0,7.0,70.0,5,2005,2.2,57.2,2.0,33.2,9.0,57.0,5,0.5
191,Paul Goldstein,1.2,0.5328403501418444,3.6,22.0,3.6,70.0,5,2005,1.75,59.75,3.25,38.25,12.0,65.0,4,0.5555555555555556
192,Andreas Seppi,9.0,0.6388453836670368,3.0,34.0,7.666666666666667,70.0,3,2005,4.0,47.0,3.5,32.0,10.5,67.0,4,0.42857142857142855
193,Irakli Labadze,6.5,0.6717550884217551,2.5,36.5,5.0,71.0,2,2005,4.4,53.8,6.8,32.8,10.8,71.0,5,0.2857142857142857
194,Thomas Enqvist,7.5,0.5166049298321774,4.166666666666667,25.333333333333332,5.166666666666667,72.0,6,2005,7.8,47.8,7.0,34.0,12.4,67.0,5,0.5454545454545454
195,Marcos Baghdatis,11.0,0.6045093530662524,1.75,33.75,3.5,72.0,4,2005,4.6,48.6,1.6,33.0,10.0,72.0,5,0.4444444444444444
196,Florent Serra,1.5,0.58125,2.0,26.0,2.5,74.0,2,2005,6.5,79.0,3.0,55.5,8.5,74.0,2,0.5
197,Ivo Minar,6.0,0.5588235294117647,3.0,31.0,4.0,75.0,1,2005,5.4,40.2,2.8,25.8,6.6,70.0,5,0.16666666666666666
198,Nicolas Lapentti,2.5,0.5502463054187192,1.0,21.0,3.0,77.0,3,2005,5.5,44.5,1.8333333333333333,30.5,5.5,77.0,7,0.3
199,Peter Wessels,8.333333333333334,0.6408804764231443,1.3333333333333333,36.666666666666664,3.0,78.0,5,2005,5.8,49.6,1.8,36.4,5.2,72.0,7,0.4166666666666667
200,Raemon Sluiter,12.0,0.5106382978723404,6.0,35.0,11.0,79.0,1,2005,6.5,26.5,5.0,18.0,7.5,79.0,4,0.2
201,Sargis Sargsian,4.5,0.639520202020202,6.0,48.5,7.5,79.0,2,2005,2.25,43.75,5.25,26.0,10.25,75.0,4,0.3333333333333333
202,Michal Tabara,8.333333333333334,0.4551617615728764,8.333333333333334,33.0,9.666666666666666,83.0,3,2005,2.6666666666666665,31.666666666666668,9.666666666666666,22.0,10.333333333333334,83.0,3,0.5
203,Albert Montanes,7.0,0.5578947368421052,1.0,39.0,3.0,86.0,1,2005,8.5,58.0,5.0,37.5,13.0,86.0,2,0.3333333333333333
204,Stefan Koubek,5.5,0.6488391376451078,3.0,38.0,8.5,86.0,2,2005,3.75,43.75,4.25,27.75,10.25,72.0,4,0.3333333333333333
205,Guillermo Garcia Lopez,5.0,0.5581395348837209,1.0,33.0,3.0,86.0,1,2005,2.4,50.6,4.0,34.0,7.6,86.0,5,0.16666666666666666
206,Yen Hsun Lu,4.0,0.5689655172413793,0.0,24.0,3.0,87.0,1,2005,4.333333333333333,47.0,4.666666666666667,33.333333333333336,6.0,84.0,3,0.25
207,Lars Burgsmuller,5.0,0.5491803278688525,4.0,46.0,16.0,88.0,1,2005,2.8333333333333335,40.166666666666664,3.0,25.166666666666668,7.5,87.0,6,0.14285714285714285
208,Juan Monaco,3.0,0.5192307692307693,3.0,22.0,2.0,88.0,1,2005,2.125,59.0,2.875,35.625,8.625,79.0,8,0.1111111111111111
209,Jerome Haehnel,10.0,0.5591397849462365,2.0,34.0,5.0,92.0,1,2005,4.5,43.5,4.5,24.0,9.0,89.0,2,0.3333333333333333
210,Justin Gimelstob,10.5,0.5884632922936617,5.0,34.0,3.0,95.0,2,2005,8.333333333333334,43.666666666666664,6.333333333333333,33.0,7.0,95.0,3,0.4
211,Bohdan Ulihrach,4.0,0.6949152542372882,3.0,69.0,2.0,95.0,1,2005,2.5,57.0,5.5,32.0,13.0,86.0,2,0.3333333333333333
212,Nicolas Almagro,11.0,0.5470085470085471,6.0,48.0,8.0,95.0,1,2005,12.333333333333334,83.0,4.666666666666667,58.333333333333336,14.0,83.0,3,0.25
213,Bjorn Phau,4.75,0.5093721770551038,2.25,25.75,5.75,96.0,4,2005,1.5,35.0,3.0,23.0,8.5,84.0,2,0.6666666666666666
214,Santiago Ventura,8.0,0.5389221556886228,7.0,65.0,13.0,97.0,1,2005,5.0,27.5,2.5,17.5,10.5,74.0,2,0.3333333333333333
215,Novak Djokovic,4.5,0.6403732491296251,4.5,72.5,11.5,97.0,2,2005,7.5,80.5,2.0,55.5,8.5,97.0,2,0.5
216,Wesley Moodie,12.666666666666666,0.7195485451718517,1.8333333333333333,47.5,4.0,98.0,6,2005,4.0,35.0,5.0,22.0,8.0,57.0,1,0.8571428571428571
217,Jean Rene Lisnard,2.0,0.4788732394366197,8.0,23.0,3.0,100.0,1,2005,3.0,22.0,7.0,18.0,5.0,100.0,1,0.5
218,Alexander Waske,10.0,0.6083333333333333,8.0,52.0,5.0,100.0,1,2005,14.0,51.0,4.0,41.0,7.0,100.0,1,0.5
219,Janko Tipsarevic,4.0,0.4545454545454545,2.0,23.0,0.0,100.0,1,2005,5.0,44.0,3.0,31.0,7.0,100.0,1,0.5
220,Roger Federer,6.807017543859649,0.6284280211074934,1.4035087719298245,36.98245614035088,3.982456140350877,1.0,59,2006,7.5,41.5,1.5,28.5,9.5,1.0,2,0.9672131147540983
221,Rafael Nadal,4.08,0.6586959667137623,1.6,34.92,3.84,2.0,26,2006,2.9,49.7,1.8,32.1,7.3,2.0,10,0.7222222222222222
222,Andy Roddick,12.11111111111111,0.6814490317334478,1.1666666666666667,40.52777777777778,2.0833333333333335,3.0,37,2006,11.636363636363637,60.54545454545455,2.3636363636363638,44.0,7.818181818181818,3.0,13,0.74
223,David Nalbandian,3.8421052631578947,0.6285935759157507,3.3157894736842106,40.578947368421055,7.368421052631579,3.0,19,2006,2.272727272727273,54.63636363636363,3.272727272727273,32.63636363636363,10.909090909090908,3.0,11,0.6333333333333333
224,Ivan Ljubicic,12.527777777777779,0.6110133692263131,1.8055555555555556,34.083333333333336,2.5833333333333335,3.0,36,2006,11.833333333333334,54.333333333333336,2.8333333333333335,40.583333333333336,7.333333333333333,3.0,12,0.75
225,Nikolay Davydenko,3.142857142857143,0.6990623146519697,2.0357142857142856,38.964285714285715,5.892857142857143,3.0,29,2006,3.2666666666666666,51.8,2.466666666666667,34.4,7.866666666666666,3.0,15,0.6590909090909091
226,Lleyton Hewitt,6.9,0.541443073781797,4.25,32.7,6.9,4.0,21,2006,6.2727272727272725,44.81818181818182,4.090909090909091,29.272727272727273,10.636363636363637,4.0,11,0.65625
227,James Blake,6.6,0.5751751927704372,2.4444444444444446,32.0,5.511111111111111,5.0,48,2006,4.857142857142857,49.42857142857143,3.5,32.92857142857143,10.428571428571429,5.0,14,0.7741935483870968
228,Tommy Robredo,4.2727272727272725,0.6451314283777806,2.6818181818181817,37.18181818181818,5.5,5.0,22,2006,4.75,51.3125,2.25,33.4375,8.3125,5.0,16,0.5789473684210527
229,Guillermo Coria,1.3333333333333333,0.7391366803131509,8.666666666666666,49.333333333333336,12.0,7.0,3,2006,0.0,47.666666666666664,11.333333333333334,29.0,11.666666666666666,7.0,3,0.5
230,Gaston Gaudio,4.0,0.596674067573114,2.0,34.4,5.6,8.0,5,2006,2.1666666666666665,60.166666666666664,6.0,39.333333333333336,10.0,8.0,6,0.45454545454545453
231,Marcos Baghdatis,7.454545454545454,0.5144360542299242,3.227272727272727,34.5,5.863636363636363,8.0,22,2006,7.333333333333333,48.5,3.6666666666666665,34.166666666666664,9.0,8.0,12,0.6470588235294118
232,Andre Agassi,9.75,0.6076855222635615,2.25,43.625,5.5,9.0,8,2006,7.666666666666667,49.333333333333336,4.333333333333333,31.666666666666668,9.5,9.0,6,0.5714285714285714
233,Fernando Gonzalez,7.0,0.6676671554782385,2.8,37.36,3.96,10.0,26,2006,4.181818181818182,52.36363636363637,4.636363636363637,34.90909090909091,9.454545454545455,10.0,11,0.7027027027027027
234,Mario Ancic,9.375,0.6288466391232159,1.7083333333333333,36.125,4.708333333333333,10.0,24,2006,4.818181818181818,40.18181818181818,2.272727272727273,26.727272727272727,6.0,10.0,11,0.6857142857142857
235,David Ferrer,2.3529411764705883,0.6536193957862264,2.5294117647058822,38.0,7.0,11.0,17,2006,1.8461538461538463,46.53846153846154,2.4615384615384617,28.076923076923077,9.076923076923077,11.0,13,0.5666666666666667
236,Tomas Berdych,9.434782608695652,0.5869103577648641,2.4782608695652173,35.17391304347826,3.652173913043478,11.0,23,2006,4.928571428571429,38.57142857142857,3.4285714285714284,26.0,8.285714285714286,11.0,14,0.6216216216216216
237,Nicolas Kiefer,7.875,0.5171642077883442,4.25,40.75,9.0,12.0,8,2006,10.666666666666666,52.666666666666664,4.333333333333333,36.666666666666664,9.333333333333334,12.0,5,0.6153846153846154
238,Tommy Haas,7.676470588235294,0.6154168266030896,3.088235294117647,34.61764705882353,4.029411764705882,13.0,35,2006,4.2,47.2,3.0,31.9,7.4,13.0,11,0.7608695652173914
239,Thomas Johansson,10.0,0.5745867962388136,2.6,42.0,7.6,13.0,5,2006,10.0,51.57142857142857,3.5714285714285716,38.42857142857143,6.857142857142857,13.0,7,0.4166666666666667
240,Dominik Hrbaty,5.25,0.569917803142334,4.65,33.9,6.85,15.0,21,2006,3.0,41.9375,5.1875,26.875,8.3125,15.0,17,0.5526315789473685
241,Jarkko Nieminen,3.9642857142857144,0.6582982986064574,1.7857142857142858,36.67857142857143,5.571428571428571,15.0,30,2006,3.357142857142857,58.142857142857146,2.5,37.357142857142854,10.571428571428571,15.0,14,0.6818181818181818
242,Richard Gasquet,3.769230769230769,0.6238043857172986,2.076923076923077,31.0,4.076923076923077,16.0,14,2006,4.166666666666667,49.083333333333336,2.6666666666666665,34.166666666666664,7.833333333333333,12.0,12,0.5384615384615384
243,Novak Djokovic,7.5,0.6097667275805864,2.642857142857143,37.714285714285715,5.357142857142857,16.0,17,2006,3.375,52.5,4.375,33.25,10.25,16.0,9,0.6538461538461539
244,Juan Carlos Ferrero,6.9,0.6294725965442409,1.5,36.3,3.8,16.0,10,2006,3.8181818181818183,48.72727272727273,1.7272727272727273,31.545454545454547,7.181818181818182,15.0,11,0.47619047619047616
245,Radek Stepanek,10.076923076923077,0.6800818694192885,1.9230769230769231,34.92307692307692,3.230769230769231,16.0,13,2006,5.857142857142857,45.57142857142857,3.142857142857143,31.0,5.571428571428571,16.0,7,0.65
246,Robby Ginepri,6.0625,0.6633637157961794,1.625,35.375,5.1875,17.0,16,2006,6.866666666666666,55.0,1.8,37.733333333333334,7.133333333333334,16.0,15,0.5161290322580645
247,Andy Murray,5.3076923076923075,0.5140615765410552,4.230769230769231,28.5,5.615384615384615,19.0,26,2006,3.7857142857142856,38.92857142857143,2.857142857142857,24.5,9.357142857142858,16.0,14,0.65
248,Dmitry Tursunov,9.2,0.5309308540814016,3.9,33.0,5.633333333333334,20.0,31,2006,8.125,50.3125,4.0,35.0625,9.4375,20.0,16,0.6595744680851063
249,Sebastien Grosjean,6.1875,0.5260561542732507,1.8125,32.5625,4.875,20.0,17,2006,6.0,47.0,1.5384615384615385,32.38461538461539,9.76923076923077,20.0,13,0.5666666666666667
250,Igor Andreev,5.0,0.6301615305477397,3.25,41.5,6.5,25.0,12,2006,5.0,48.375,3.0,34.875,7.625,25.0,8,0.6
251,Fernando Verdasco,5.333333333333333,0.7168546006433419,3.888888888888889,43.44444444444444,5.111111111111111,25.0,9,2006,4.333333333333333,54.0,5.166666666666667,36.416666666666664,7.75,25.0,12,0.42857142857142855
252,Jose Acasuso,8.5,0.5320982307687007,2.0,32.0,4.0,26.0,6,2006,8.8,43.4,3.1,31.3,7.7,20.0,10,0.375
253,Olivier Rochus,1.1176470588235294,0.6134340188224878,1.9411764705882353,32.64705882352941,6.411764705882353,27.0,19,2006,2.25,61.25,3.75,37.333333333333336,10.416666666666666,27.0,12,0.6129032258064516
254,Agustin Calleri,7.3,0.5883588229299773,2.6,29.5,4.0,28.0,10,2006,7.444444444444445,49.666666666666664,5.444444444444445,37.111111111111114,8.222222222222221,28.0,9,0.5263157894736842
255,Gael Monfils,7.125,0.5581157108357903,2.875,31.625,5.375,29.0,8,2006,7.3,40.1,4.9,27.5,8.1,27.0,10,0.4444444444444444
256,Robin Soderling,6.7368421052631575,0.651207989402187,2.473684210526316,31.68421052631579,3.0526315789473686,29.0,19,2006,6.454545454545454,52.72727272727273,3.3636363636363638,37.0,8.272727272727273,29.0,11,0.6333333333333333
257,Carlos Moya,10.083333333333334,0.5818457608493253,3.25,40.75,5.0,31.0,12,2006,5.1,48.2,2.8,33.7,9.6,30.0,11,0.5217391304347826
258,Filippo Volandri,0.5,0.6489856551922093,3.0,33.5,7.25,31.0,4,2006,1.0,46.142857142857146,2.5714285714285716,26.428571428571427,8.857142857142858,31.0,7,0.36363636363636365
